! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gas_BiadjacencyMatrix.csv
! Equation file        : gas.kpp
! Output root filename : gas
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_name,species_index,reaction_index,stoichiometric_coefficient
NC4MDCO2H,390,1427,1
DNCRESO2,454,1427,-1
HCOCO2H,651,1427,1
NO2,731,1427,2
NO3,732,1427,-1
NC4MDCO2H,390,1428,1
DNCRESO2,454,1428,-1
HCOCO2H,651,1428,1
NO2,731,1428,1
NCRES1OOH,124,1429,-1
NCRES1O2,547,1429,1
OH,727,1429,-1
MNNCATCOOH,252,1430,-1
MNNCATECO2,456,1430,1
OH,727,1430,-1
MNCATECOOH,251,1431,-1
MNCATECO2,455,1431,1
OH,727,1431,-1
C7CO4DB,411,1432,-1
C33CO,554,1432,1
CH3CO,679,1432,1
CO,726,1432,2
OH,727,1432,-1
C6CO2OHCO3,534,1433,-1
C5134CO2OH,577,1433,1
CO2,653,1433,1
CO,726,1433,1
OH,727,1433,1
C6COOHCO3H,306,1434,1
C6CO2OHCO3,534,1434,-1
HO2,721,1434,-1
C6CO2OHCO3,534,1435,-1
C5134CO2OH,577,1435,1
CO2,653,1435,1
HO2,721,1435,1
CO,726,1435,1
NO,730,1435,-1
NO2,731,1435,1
C6CO2OHPAN,249,1436,1
C6CO2OHCO3,534,1436,-1
NO2,731,1436,-1
C6CO2OHCO3,534,1437,-1
C5134CO2OH,577,1437,1
CO2,653,1437,1
HO2,721,1437,1
CO,726,1437,1
NO2,731,1437,1
NO3,732,1437,-1
C6CO2OHCO3,534,1438,-1
C5134CO2OH,577,1438,1
CO2,653,1438,1
HO2,721,1438,1
CO,726,1438,1
NDNCRESOOH,308,1439,-1
NDNCRESO2,483,1439,1
OH,727,1439,-1
DNCRESOOH,250,1440,-1
DNCRESO2,454,1440,1
OH,727,1440,-1
C6COOHCO3H,306,1441,-1
C6CO2OHCO3,534,1441,1
OH,727,1441,-1
C6CO2OHPAN,249,1442,-1
C5134CO2OH,577,1442,1
CO,726,1442,2
OH,727,1442,-1
NO2,731,1442,1
C6CO2OHPAN,249,1443,-1
C6CO2OHCO3,534,1443,1
NO2,731,1443,1
C85O2,417,1444,-1
C86O2,609,1444,1
C85OOH,188,1445,1
C85O2,417,1445,-1
HO2,721,1445,-1
C85O2,417,1446,-1
C86O2,609,1446,1
NO,730,1446,-1
NO2,731,1446,1
C85OOH,188,1447,-1
C85O2,417,1447,1
OH,727,1447,-1
C511O2,356,1448,1
C86O2,609,1448,-1
CH3COCH3,647,1448,1
C511O2,356,1449,1
C86O2,609,1449,-1
CH3COCH3,647,1449,1
NO,730,1449,-1
NO2,731,1449,1
C86OOH,189,1450,1
C86O2,609,1450,-1
HO2,721,1450,-1
C86OOH,189,1451,-1
C86O2,609,1451,1
OH,727,1451,-1
C811O2,277,1452,-1
C812O2,327,1452,1
LCARBON,9,1453,8
C811O2,277,1453,-1
HO2,721,1453,-1
C811O2,277,1454,-1
C812O2,327,1454,1
NO,730,1454,-1
NO2,731,1454,1
C812O2,327,1455,-1
C813O2,470,1455,1
C812O2,327,1456,-1
C813O2,470,1456,1
NO,730,1456,-1
NO2,731,1456,1
C812OOH,125,1457,1
C812O2,327,1457,-1
HO2,721,1457,-1
C812OOH,125,1458,-1
C812O2,327,1458,1
OH,727,1458,-1
C512O2,358,1459,1
C813O2,470,1459,-1
CH3COCH3,647,1459,1
C512O2,358,1460,1
C813O2,470,1460,-1
CH3COCH3,647,1460,1
NO,730,1460,-1
NO2,731,1460,1
C813OOH,187,1461,1
C813O2,470,1461,-1
HO2,721,1461,-1
C813OOH,187,1462,-1
C813O2,470,1462,1
OH,727,1462,-1
C721CHO,397,1463,-1
C721CO3,560,1463,1
HNO3,671,1463,1
NO3,732,1463,-1
C721CHO,397,1464,-1
C721CO3,560,1464,1
OH,727,1464,-1
C721CO3H,185,1465,1
C721CO3,560,1465,-1
HO2,721,1465,-1
C721O2,453,1466,1
C721CO3,560,1466,-1
CO2,653,1466,1
HO2,721,1466,-1
OH,727,1466,1
NORPINIC,127,1467,1
C721CO3,560,1467,-1
O3,719,1467,1
HO2,721,1467,-1
C721O2,453,1468,1
C721CO3,560,1468,-1
CO2,653,1468,1
NO,730,1468,-1
NO2,731,1468,1
C721PAN,312,1469,1
C721CO3,560,1469,-1
NO2,731,1469,-1
C721O2,453,1470,1
C721CO3,560,1470,-1
CO2,653,1470,1
NO2,731,1470,1
NO3,732,1470,-1
C721O2,453,1471,1
C721CO3,560,1471,-1
CO2,653,1471,1
NORPINIC,127,1472,1
C721CO3,560,1472,-1
C721CO3H,185,1473,-1
C721CO3,560,1473,1
OH,727,1473,-1
NORPINIC,127,1474,-1
C721O2,453,1474,1
CO2,653,1474,1
OH,727,1474,-1
C721OOH,174,1475,1
C721PAN,312,1475,-1
CO,726,1475,1
OH,727,1475,-1
NO2,731,1475,1
C721PAN,312,1476,-1
C721CO3,560,1476,1
NO2,731,1476,1
C8BC,140,1477,-1
C8BCO2,459,1477,1
OH,727,1477,-1
C8BCOOH,78,1478,1
C8BCO2,459,1478,-1
HO2,721,1478,-1
C8BCO2,459,1479,-1
C89O2,532,1479,1
NO,730,1479,-1
NO2,731,1479,1
C8BCNO3,128,1480,1
C8BCO2,459,1480,-1
NO,730,1480,-1
C8BCO2,459,1481,-1
C89O2,532,1481,1
C8BCCO,77,1482,1
C8BCOOH,78,1482,-1
C8BCCO,77,1483,1
C8BCNO3,128,1483,-1
OH,727,1483,-1
NO2,731,1483,1
C8BCCO,77,1484,-1
C89O2,532,1484,1
OH,727,1484,-1
C89OOH,126,1485,1
C89O2,532,1485,-1
HO2,721,1485,-1
C810O2,458,1486,1
C89O2,532,1486,-1
NO,730,1486,-1
NO2,731,1486,1
C89NO3,256,1487,1
C89O2,532,1487,-1
NO,730,1487,-1
C810O2,458,1488,1
C89O2,532,1488,-1
NO2,731,1488,1
NO3,732,1488,-1
C810O2,458,1489,1
C89O2,532,1489,-1
C89OOH,126,1490,-1
C89O2,532,1490,1
OH,727,1490,-1
C89NO3,256,1491,-1
CO13C4CHO,621,1491,1
CH3COCH3,647,1491,1
OH,727,1491,-1
NO2,731,1491,1
C810OOH,186,1492,1
C810O2,458,1492,-1
HO2,721,1492,-1
C514O2,410,1493,1
C810O2,458,1493,-1
CH3COCH3,647,1493,1
NO,730,1493,-1
NO2,731,1493,1
C810NO3,255,1494,1
C810O2,458,1494,-1
NO,730,1494,-1
C514O2,410,1495,1
C810O2,458,1495,-1
CH3COCH3,647,1495,1
NO2,731,1495,1
NO3,732,1495,-1
C514O2,410,1496,1
C810O2,458,1496,-1
CH3COCH3,647,1496,1
C810OOH,186,1497,-1
C810O2,458,1497,1
OH,727,1497,-1
C810NO3,255,1498,-1
CO13C4CHO,621,1498,1
CH3COCH3,647,1498,1
OH,727,1498,-1
NO2,731,1498,1
LCARBON,9,1499,1
LXYL,419,1499,-1
TLEPOXMUC,615,1499,1
HO2,721,1499,1
OH,727,1499,-1
LCARBON,9,1500,1
LXYL,419,1500,-1
C6H5CH2O2,421,1500,1
OH,727,1500,-1
LCARBON,9,1501,1
LXYL,419,1501,-1
CRESOL,420,1501,1
OH,727,1501,-1
LCARBON,9,1502,1
LXYL,419,1502,-1
TLBIPERO2,593,1502,1
HO2,721,1502,1
OH,727,1502,-1
LCARBON,9,1503,1
LXYL,419,1503,-1
C6H5CH2O2,421,1503,1
HNO3,671,1503,1
NO3,732,1503,-1
LCARBON,9,1504,1
EBENZ,278,1504,-1
CRESOL,420,1504,0.18
C6H5CH2O2,421,1504,0.07
TLBIPERO2,593,1504,0.65
TLEPOXMUC,615,1504,0.1
HO2,721,1504,0.28
OH,727,1504,-1
LCARBON,9,1505,1
EBENZ,278,1505,-1
C6H5CH2O2,421,1505,1
HNO3,671,1505,1
NO3,732,1505,-1
NSTYRENO2,461,1506,1
STYRENE,500,1506,-1
NO3,732,1506,-1
PHCOOH,246,1507,0.075
STYRENE,500,1507,-1
BENZAL,559,1507,0.545
C6H5O2,586,1507,0.28
BENZENE,623,1507,0.1
CO2,653,1507,0.2
H2O2,668,1507,0.09
HCHO,715,1507,0.545
O3,719,1507,-1
HO2,721,1507,0.28
CO,726,1507,0.56
OH,727,1507,0.36
HCOOH,728,1507,0.075
STYRENO2,460,1508,1
STYRENE,500,1508,-1
OH,727,1508,-1
NSTYRENOOH,79,1509,1
NSTYRENO2,461,1509,-1
HO2,721,1509,-1
NSTYRENO2,461,1510,-1
BENZAL,559,1510,1
HCHO,715,1510,1
NO,730,1510,-1
NO2,731,1510,2
NSTYRENO2,461,1511,-1
BENZAL,559,1511,1
HCHO,715,1511,1
NO2,731,1511,2
NO3,732,1511,-1
NSTYRENO2,461,1512,-1
BENZAL,559,1512,1
HCHO,715,1512,1
NO2,731,1512,1
NSTYRENOOH,79,1513,-1
NSTYRENO2,461,1513,1
OH,727,1513,-1
STYRENOOH,254,1514,1
STYRENO2,460,1514,-1
HO2,721,1514,-1
STYRENO2,460,1515,-1
BENZAL,559,1515,1
HCHO,715,1515,1
OH,727,1515,1
STYRENO2,460,1516,-1
BENZAL,559,1516,1
HCHO,715,1516,1
HO2,721,1516,1
NO,730,1516,-1
NO2,731,1516,1
STYRENO2,460,1517,-1
BENZAL,559,1517,1
HCHO,715,1517,1
HO2,721,1517,1
NO2,731,1517,1
NO3,732,1517,-1
STYRENO2,460,1518,-1
BENZAL,559,1518,1
HCHO,715,1518,1
HO2,721,1518,1
STYRENOOH,254,1519,-1
STYRENO2,460,1519,1
OH,727,1519,-1
C97O2,328,1520,1
C96O2,676,1520,-1
C96OOH,194,1521,1
C96O2,676,1521,-1
HO2,721,1521,-1
C97O2,328,1522,1
C96O2,676,1522,-1
NO,730,1522,-1
NO2,731,1522,1
C96NO3,132,1523,1
C96O2,676,1523,-1
NO,730,1523,-1
C96NO3,132,1524,-1
NORPINAL,674,1524,1
OH,727,1524,-1
NO2,731,1524,1
C96OOH,194,1525,-1
C96O2,676,1525,1
OH,727,1525,-1
C96OOH,194,1526,-1
NORPINAL,674,1526,1
C97O2,328,1527,-1
C98O2,376,1527,1
C97O2,328,1528,-1
C98O2,376,1528,1
NO,730,1528,-1
NO2,731,1528,1
C97OOH,129,1529,1
C97O2,328,1529,-1
HO2,721,1529,-1
C97O2,328,1530,-1
C98O2,376,1530,1
HO2,721,1530,-1
OH,727,1530,1
C97OOH,129,1531,-1
C97O2,328,1531,1
OH,727,1531,-1
C98O2,376,1532,-1
C614O2,391,1532,1
CH3COCH3,647,1532,1
C98O2,376,1533,-1
C614O2,391,1533,1
CH3COCH3,647,1533,1
NO,730,1533,-1
NO2,731,1533,1
LNITROGEN,8,1534,1
LCARBON,9,1534,9
C98O2,376,1534,-1
NO,730,1534,-1
C98OOH,195,1535,1
C98O2,376,1535,-1
HO2,721,1535,-1
C98OOH,195,1536,-1
C98O2,376,1536,1
OH,727,1536,-1
C85CO3,502,1537,1
NORPINAL,674,1537,-1
OH,727,1537,-1
C85CO3,502,1538,1
HNO3,671,1538,1
NORPINAL,674,1538,-1
NO3,732,1538,-1
C85O2,417,1539,1
C85CO3,502,1539,-1
CO2,653,1539,1
C85O2,417,1540,1
C85CO3,502,1540,-1
CO2,653,1540,1
NO,730,1540,-1
NO2,731,1540,1
C9PAN2,315,1541,1
C85CO3,502,1541,-1
NO2,731,1541,-1
C85CO3H,193,1542,1
C85CO3,502,1542,-1
HO2,721,1542,-1
C85O2,417,1543,1
C85CO3,502,1543,-1
CO2,653,1543,1
HO2,721,1543,-1
OH,727,1543,1
C9PAN2,315,1544,-1
C85CO3,502,1544,1
NO2,731,1544,1
C85OOH,188,1545,1
C9PAN2,315,1545,-1
CO,726,1545,1
OH,727,1545,-1
NO2,731,1545,1
C85CO3H,193,1546,-1
C85CO3,502,1546,1
OH,727,1546,-1
C89O2,532,1547,0.2
C811CO3,617,1547,0.8
CO2,653,1547,0.2
C89CO3,673,1547,-1
C89CO2H,257,1548,1
C89CO3,673,1548,-1
C89CO3H,258,1549,1
C89CO3,673,1549,-1
HO2,721,1549,-1
C89CO2H,257,1550,1
C89CO3,673,1550,-1
O3,719,1550,1
HO2,721,1550,-1
C89O2,532,1551,0.2
C811CO3,617,1551,0.8
CO2,653,1551,0.2
C89CO3,673,1551,-1
HO2,721,1551,-1
OH,727,1551,1
C89PAN,314,1552,1
C89CO3,673,1552,-1
NO2,731,1552,-1
C89O2,532,1553,0.2
C811CO3,617,1553,0.8
CO2,653,1553,0.2
C89CO3,673,1553,-1
NO,730,1553,-1
NO2,731,1553,1
C89CO2H,257,1554,-1
C89O2,532,1554,0.2
C811CO3,617,1554,0.8
CO2,653,1554,0.2
OH,727,1554,-1
C89CO3H,258,1555,-1
C89CO3,673,1555,1
OH,727,1555,-1
C89PAN,314,1556,-1
C89CO3,673,1556,1
NO2,731,1556,1
C89PAN,314,1557,-1
CO13C4CHO,621,1557,1
CH3COCH3,647,1557,1
CO,726,1557,1
OH,727,1557,-1
NO2,731,1557,1
C811O2,277,1558,1
C811CO3,617,1558,-1
CO2,653,1558,1
PINIC,131,1559,1
C811CO3,617,1559,-1
C811CO3H,192,1560,1
C811CO3,617,1560,-1
HO2,721,1560,-1
PINIC,131,1561,1
C811CO3,617,1561,-1
O3,719,1561,1
HO2,721,1561,-1
C811O2,277,1562,1
C811CO3,617,1562,-1
CO2,653,1562,1
HO2,721,1562,-1
OH,727,1562,1
C811O2,277,1563,1
C811CO3,617,1563,-1
CO2,653,1563,1
NO,730,1563,-1
NO2,731,1563,1
C811PAN,259,1564,1
C811CO3,617,1564,-1
NO2,731,1564,-1
PINIC,131,1565,-1
C811O2,277,1565,1
CO2,653,1565,1
OH,727,1565,-1
NOPINONE,400,1566,-1
NOPINDO2,533,1566,1
OH,727,1566,-1
NOPINDOOH,52,1567,1
NOPINDO2,533,1567,-1
HO2,721,1567,-1
NOPINDO2,533,1568,-1
C89CO3,673,1568,1
HO2,721,1568,-1
OH,727,1568,1
NOPINDO2,533,1569,-1
C89CO3,673,1569,1
NO,730,1569,-1
NO2,731,1569,1
NOPINDO2,533,1570,-1
C89CO3,673,1570,1
NOPINDCO,51,1571,1
NOPINDOOH,52,1571,-1
NOPINDCO,51,1572,-1
C89CO3,673,1572,1
OH,727,1572,-1
NOPINONE,400,1573,1
NOPINOO,603,1573,-1
H2O2,668,1573,1
NOPINONE,400,1574,1
NOPINOO,603,1574,-1
CO2,653,1574,1
CO,726,1574,-1
NOPINONE,400,1575,1
NOPINOO,603,1575,-1
NO,730,1575,-1
NO2,731,1575,1
NOPINONE,400,1576,1
NOPINOO,603,1576,-1
NO2,731,1576,-1
NO3,732,1576,1
NORPINENOL,130,1577,-1
C86O2,609,1577,1
HCOOH,728,1577,1
NORPINENOL,130,1578,-1
NORPINAL,674,1578,1
NORPINENOL,130,1579,1
NORPINAL,674,1579,-1
C811CO3H,192,1580,-1
C811CO3,617,1580,1
OH,727,1580,-1
C811PAN,259,1581,-1
C811CO3,617,1581,1
NO2,731,1581,1
C811PAN,259,1582,-1
C721CHO,397,1582,1
CO,726,1582,1
OH,727,1582,-1
NO2,731,1582,1
LCARBON,9,1583,2
LTMB,279,1583,-1
TLEPOXMUC,615,1583,1
HO2,721,1583,1
OH,727,1583,-1
LCARBON,9,1584,2
LTMB,279,1584,-1
C6H5CH2O2,421,1584,1
OH,727,1584,-1
LCARBON,9,1585,2
LTMB,279,1585,-1
CRESOL,420,1585,1
OH,727,1585,-1
LCARBON,9,1586,2
LTMB,279,1586,-1
TLBIPERO2,593,1586,1
HO2,721,1586,1
OH,727,1586,-1
LCARBON,9,1587,2
LTMB,279,1587,-1
C6H5CH2O2,421,1587,1
HNO3,671,1587,1
NO3,732,1587,-1
MENTHEN6ONE,133,1588,0.15
LAPINABO2,425,1588,0.75
ROO6R1O2,488,1588,0.1
APINENE,552,1588,-1
HO2,721,1588,0.15
OH,727,1588,-1
LAPINABO2,425,1589,-1
PINAL,682,1589,1
HO2,721,1589,1
NO,730,1589,-1
NO2,731,1589,1
LAPINABNO3,201,1590,1
LAPINABO2,425,1590,-1
NO,730,1590,-1
LAPINABOOH,266,1591,1
LAPINABO2,425,1591,-1
HO2,721,1591,-1
LAPINABO2,425,1592,-1
PINAL,682,1592,1
OH,727,1592,1
LAPINABO2,425,1593,-1
PINAL,682,1593,1
HO2,721,1593,1
LAPINABOOH,266,1594,-1
LAPINABO2,425,1594,0.35
C96CO3,600,1594,0.65
OH,727,1594,-1
LAPINABNO3,201,1595,-1
C96CO3,600,1595,0.65
PINAL,682,1595,0.35
OH,727,1595,-1
NO2,731,1595,1
MENTHEN6ONE,133,1596,-1
OHMENTHEN6ONEO2,331,1596,1
OH,727,1596,-1
OH2MENTHEN6ONE,53,1597,1
OHMENTHEN6ONEO2,331,1597,-1
HO2,721,1597,1
NO,730,1597,-1
NO2,731,1597,1
OH2MENTHEN6ONE,53,1598,1
OHMENTHEN6ONEO2,331,1598,-1
HO2,721,1598,-1
OH2MENTHEN6ONE,53,1599,1
OHMENTHEN6ONEO2,331,1599,-1
HO2,721,1599,1
LCARBON,9,1600,10
OH2MENTHEN6ONE,53,1600,-1
OH,727,1600,-1
PINALO2,401,1601,0.228
C96CO3,600,1601,0.772
PINAL,682,1601,-1
OH,727,1601,-1
C96CO3,600,1602,1
HNO3,671,1602,1
PINAL,682,1602,-1
NO3,732,1602,-1
C96CO3,600,1603,-1
CO2,653,1603,1
C96O2,676,1603,1
PINONIC,347,1604,1
C96CO3,600,1604,-1
PERPINONIC,197,1605,1
C96CO3,600,1605,-1
HO2,721,1605,-1
PINONIC,347,1606,1
C96CO3,600,1606,-1
O3,719,1606,1
HO2,721,1606,-1
C96CO3,600,1607,-1
CO2,653,1607,1
C96O2,676,1607,1
HO2,721,1607,-1
OH,727,1607,1
C10PAN2,264,1608,1
C96CO3,600,1608,-1
NO2,731,1608,-1
C96CO3,600,1609,-1
CO2,653,1609,1
C96O2,676,1609,1
NO,730,1609,-1
NO2,731,1609,1
C96CO3,600,1610,-1
CO2,653,1610,1
C96O2,676,1610,1
NO2,731,1610,1
NO3,732,1610,-1
C10PAN2,264,1611,-1
C96CO3,600,1611,1
NO2,731,1611,1
C10PAN2,264,1612,-1
NORPINAL,674,1612,1
CO,726,1612,1
OH,727,1612,-1
NO2,731,1612,1
PINONIC,347,1613,-1
CO2,653,1613,1
C96O2,676,1613,1
OH,727,1613,-1
PERPINONIC,197,1614,-1
C96CO3,600,1614,1
OH,727,1614,-1
PINALOOH,134,1615,1
PINALO2,401,1615,-1
HO2,721,1615,-1
PINALO2,401,1616,-1
C106O2,437,1616,1
NO,730,1616,-1
NO2,731,1616,1
PINALNO3,265,1617,1
PINALO2,401,1617,-1
NO,730,1617,-1
PINALO2,401,1618,-1
C106O2,437,1618,1
PINALOOH,134,1619,-1
PINALO2,401,1619,1
OH,727,1619,-1
PINALNO3,265,1620,-1
CO235C6CHO,438,1620,1
CH3COCH3,647,1620,1
OH,727,1620,-1
NO2,731,1620,1
C106OOH,196,1621,1
C106O2,437,1621,-1
HO2,721,1621,-1
C716O2,395,1622,1
C106O2,437,1622,-1
CH3COCH3,647,1622,1
NO,730,1622,-1
NO2,731,1622,1
C106NO3,263,1623,1
C106O2,437,1623,-1
NO,730,1623,-1
C716O2,395,1624,1
C106O2,437,1624,-1
CH3COCH3,647,1624,1
C106OOH,196,1625,-1
C106O2,437,1625,1
OH,727,1625,-1
C106NO3,263,1626,-1
CO235C6CHO,438,1626,1
CH3COCH3,647,1626,1
OH,727,1626,-1
NO2,731,1626,1
PINONIC,347,1627,0.08
C109O2,463,1627,0.44
APINENE,552,1627,-1
APINAOO,573,1627,0.06
APINBOO,599,1627,0.09
NORPINAL,674,1627,0.33
O3,719,1627,-1
HO2,721,1627,0.33
CO,726,1627,0.33
OH,727,1627,0.77
APINAOO,573,1628,-1
H2O2,668,1628,1
PINAL,682,1628,1
APINAOO,573,1629,-1
CO2,653,1629,1
PINAL,682,1629,1
CO,726,1629,-1
APINAOO,573,1630,-1
PINAL,682,1630,1
NO,730,1630,-1
NO2,731,1630,1
APINAOO,573,1631,-1
PINAL,682,1631,1
NO2,731,1631,-1
NO3,732,1631,1
PINONIC,347,1632,1
APINBOO,599,1632,-1
APINBOO,599,1633,-1
H2O2,668,1633,1
PINAL,682,1633,1
APINBOO,599,1634,-1
CO2,653,1634,1
PINAL,682,1634,1
CO,726,1634,-1
APINBOO,599,1635,-1
PINAL,682,1635,1
NO,730,1635,-1
NO2,731,1635,1
APINBOO,599,1636,-1
PINAL,682,1636,1
NO2,731,1636,-1
NO3,732,1636,1
C109O2,463,1637,-1
C89CO3,673,1637,1
HCHO,715,1637,1
C109O2,463,1638,-1
C89CO3,673,1638,1
HCHO,715,1638,1
NO,730,1638,-1
NO2,731,1638,1
C109OOH,261,1639,1
C109O2,463,1639,-1
HO2,721,1639,-1
C109O2,463,1640,-1
C89CO3,673,1640,1
HCHO,715,1640,1
HO2,721,1640,-1
OH,727,1640,1
C109CO,97,1641,1
C109OOH,261,1641,-1
C109CO,97,1642,-1
C89CO3,673,1642,1
CO,726,1642,1
OH,727,1642,-1
LNAPINABO2,476,1643,1
APINENE,552,1643,-1
NO3,732,1643,-1
LNAPINABO2,476,1644,-1
PINAL,682,1644,1
NO2,731,1644,1
LNAPINABO2,476,1645,-1
PINAL,682,1645,1
NO,730,1645,-1
NO2,731,1645,2
LNAPINABOOH,202,1646,1
LNAPINABO2,476,1646,-1
HO2,721,1646,-1
LNAPINABO2,476,1647,-1
PINAL,682,1647,1
NO2,731,1647,2
NO3,732,1647,-1
LNAPINABOOH,202,1648,-1
LNAPINABO2,476,1648,1
OH,727,1648,-1
BPINAO2,473,1649,1
BPINENE,517,1649,-1
OH,727,1649,-1
ROO6R1O2,488,1650,1
BPINENE,517,1650,-1
OH,727,1650,-1
BPINAOOH,260,1651,1
BPINAO2,473,1651,-1
HO2,721,1651,-1
NOPINONE,400,1652,1
BPINAO2,473,1652,-1
HCHO,715,1652,1
OH,727,1652,1
NOPINONE,400,1653,1
BPINAO2,473,1653,-1
HCHO,715,1653,1
HO2,721,1653,1
NO,730,1653,-1
NO2,731,1653,1
BPINANO3,280,1654,1
BPINAO2,473,1654,-1
NO,730,1654,-1
NOPINONE,400,1655,1
BPINAO2,473,1655,-1
HCHO,715,1655,1
HO2,721,1655,1
BPINAOOH,260,1656,-1
BPINAO2,473,1656,1
OH,727,1656,-1
BPINANO3,280,1657,-1
NOPINONE,400,1657,1
HCHO,715,1657,1
OH,727,1657,-1
NO2,731,1657,1
ROO6R3O2,275,1658,1
ROO6R1O2,488,1658,-1
CH3COCH3,647,1658,1
NO,730,1658,-1
NO2,731,1658,1
ROO6R1NO3,200,1659,1
ROO6R1O2,488,1659,-1
NO,730,1659,-1
LCARBON,9,1660,10
ROO6R1O2,488,1660,-1
HO2,721,1660,-1
ROO6R3O2,275,1661,1
ROO6R1O2,488,1661,-1
CH3COCH3,647,1661,1
RO6R3O2,198,1662,1
RO6R1O2,381,1662,-1
NO,730,1662,-1
NO2,731,1662,1
RO6R1NO3,199,1663,1
RO6R1O2,381,1663,-1
NO,730,1663,-1
LCARBON,9,1664,10
RO6R1O2,381,1664,-1
HO2,721,1664,-1
RO6R3O2,198,1665,1
RO6R1O2,381,1665,-1
LCARBON,9,1666,9
RO6R3O2,198,1666,-1
HCHO,715,1666,1
HO2,721,1666,1
NO,730,1666,-1
NO2,731,1666,1
LNITROGEN,8,1667,1
LCARBON,9,1667,10
RO6R3O2,198,1667,-1
NO,730,1667,-1
LCARBON,9,1668,10
RO6R3O2,198,1668,-1
HO2,721,1668,-1
LCARBON,9,1669,9
RO6R3O2,198,1669,-1
HCHO,715,1669,1
HO2,721,1669,1
NOPINONE,400,1670,1
BPINENE,517,1670,-1
CH2OO,718,1670,0.37
O3,719,1670,-1
HO2,721,1670,0.16
CO,726,1670,0.63
OH,727,1670,0.16
BPINENE,517,1671,-1
NOPINOO,603,1671,1
CO2,653,1671,1
O3,719,1671,-1
BPINENE,517,1672,-1
NOPINDO2,533,1672,1
CO2,653,1672,1
O3,719,1672,-1
OH,727,1672,1
C8BC,140,1673,1
BPINENE,517,1673,-1
CO2,653,1673,2
O3,719,1673,-1
BPINENE,517,1674,-1
LNBPINABO2,520,1674,1
NO3,732,1674,-1
LNBPINABOOH,267,1675,1
LNBPINABO2,520,1675,-1
HO2,721,1675,-1
NOPINONE,400,1676,1
LNBPINABO2,520,1676,-1
HCHO,715,1676,1
NO,730,1676,-1
NO2,731,1676,2
NOPINONE,400,1677,1
LNBPINABO2,520,1677,-1
HCHO,715,1677,1
NO2,731,1677,2
NO3,732,1677,-1
NOPINONE,400,1678,1
LNBPINABO2,520,1678,-1
HCHO,715,1678,1
NO2,731,1678,1
BPINANO3,280,1679,1
LNBPINABO2,520,1679,-1
LNBPINABOOH,267,1680,-1
LNBPINABO2,520,1680,1
OH,727,1680,-1
ROO6R1NO3,200,1681,-1
ROO6R3O2,275,1681,1
CH3COCH3,647,1681,1
OH,727,1681,-1
NO2,731,1681,1
LCARBON,9,1682,9
RO6R1NO3,199,1682,-1
HCHO,715,1682,1
HO2,721,1682,1
OH,727,1682,-1
NO2,731,1682,1
PINENOL,135,1683,-1
NORPINAL,674,1683,1
HCOOH,728,1683,1
PINENOL,135,1684,-1
PINAL,682,1684,1
PINENOL,135,1685,1
PINAL,682,1685,-1
LAPINABO2,425,1686,1
CARENE,553,1686,-1
OH,727,1686,-1
MENTHEN6ONE,133,1687,1
CARENE,553,1687,-1
HO2,721,1687,1
OH,727,1687,-1
ROO6R1O2,488,1688,1
CARENE,553,1688,-1
OH,727,1688,-1
CARENE,553,1689,-1
APINBOO,599,1689,1
O3,719,1689,-1
PINONIC,347,1690,1
CARENE,553,1690,-1
O3,719,1690,-1
CARENE,553,1691,-1
NORPINAL,674,1691,1
O3,719,1691,-1
HO2,721,1691,1
CO,726,1691,1
OH,727,1691,1
CARENE,553,1692,-1
APINAOO,573,1692,1
O3,719,1692,-1
C109O2,463,1693,1
CARENE,553,1693,-1
O3,719,1693,-1
OH,727,1693,1
LNAPINABO2,476,1694,1
CARENE,553,1694,-1
NO3,732,1694,-1
BPINAO2,473,1695,1
SABINENE,531,1695,-1
OH,727,1695,-1
ROO6R1O2,488,1696,1
SABINENE,531,1696,-1
OH,727,1696,-1
NOPINONE,400,1697,1
HOCH2OOH,519,1697,0.37
SABINENE,531,1697,-1
O3,719,1697,-1
HO2,721,1697,0.16
CO,726,1697,0.63
OH,727,1697,0.16
SABINENE,531,1698,-1
NOPINOO,603,1698,1
CO2,653,1698,1
O3,719,1698,-1
SABINENE,531,1699,-1
NOPINDO2,533,1699,1
