! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : cri_EdgeList.csv
! Equation file        : cri.kpp
! Output root filename : cri
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
439,192,OH,R192,-1
441,192,R192,HO2,1
64,193,IBUTOL,R193,-1
328,193,R193,RI12O2,1
439,193,OH,R193,-1
29,194,TBUTOL,R194,-1
328,194,R194,RI12O2,1
439,194,OH,R194,-1
65,195,PECOH,R195,-1
66,195,R195,DIEK,1
439,195,OH,R195,-1
441,195,R195,HO2,1
65,196,PECOH,R196,-1
426,196,R196,RN15O2,1
439,196,OH,R196,-1
30,197,IPEAOH,R197,-1
436,197,R197,RN15AO2,1
439,197,OH,R197,-1
31,198,ME3BUOL,R198,-1
321,198,R198,RI15O2,1
439,198,OH,R198,-1
32,199,IPECOH,R199,-1
321,199,R199,RI15O2,1
439,199,OH,R199,-1
67,200,IPEBOH,R200,-1
226,200,R200,MIPK,1
439,200,OH,R200,-1
441,200,R200,HO2,1
67,201,IPEBOH,R201,-1
321,201,R201,RI15O2,1
439,201,OH,R201,-1
68,202,CYHEXOL,R202,-1
275,202,R202,CYHEXONE,1
439,202,OH,R202,-1
441,202,R202,HO2,1
68,203,CYHEXOL,R203,-1
428,203,R203,RN17O2,1
439,203,OH,R203,-1
74,204,MIBKAOH,R204,-1
336,204,R204,RI16AO2,1
439,204,OH,R204,-1
74,205,MIBKAOH,R205,-1
339,205,R205,RN16AO2,1
439,205,OH,R205,-1
51,206,ETHGLY,R206,-1
411,206,R206,HOCH2CHO,1
439,206,OH,R206,-1
441,206,R206,HO2,1
69,207,PROPGLY,R207,-1
430,207,R207,RN8O2,1
439,207,OH,R207,-1
69,208,PROPGLY,R208,-1
399,208,R208,CARB7,1
439,208,OH,R208,-1
441,208,R208,HO2,1
74,209,MIBKAOH,R209,-1
328,209,R209,RI12O2,1
432,209,R209,CH3CO3,1
90,210,CH3OCH3,R210,-1
271,210,R210,RE6O2,1
439,210,OH,R210,-1
91,211,DIETETHER,R211,-1
313,211,R211,RE12O2,1
439,211,OH,R211,-1
137,212,MTBE,R212,-1
273,212,R212,RE15O2,1
439,212,OH,R212,-1
137,213,MTBE,R213,-1
321,213,R213,RI15O2,1
439,213,OH,R213,-1
92,214,DIIPRETHER,R214,-1
408,214,R214,RN18AO2,1
439,214,OH,R214,-1
127,215,ETBE,R215,-1
314,215,R215,RE18O2,1
439,215,OH,R215,-1
127,216,ETBE,R216,-1
408,216,R216,RN18AO2,1
439,216,OH,R216,-1
128,217,MO2EOL,R217,-1
131,217,R217,CH3OCHO,1
417,217,R217,CH3O2,1
439,217,OH,R217,-1
129,218,EOX2EOL,R218,-1
134,218,R218,ECARB7,1
417,218,R218,CH3O2,1
439,218,OH,R218,-1
130,219,PR2OHMOX,R219,-1
131,219,R219,CH3OCHO,1
423,219,R219,C2H5O2,1
439,219,OH,R219,-1
132,220,BUOX2ETOH,R220,-1
134,220,R220,ECARB7,1
427,220,R220,RN10O2,1
439,220,OH,R220,-1
133,221,BOX2PROL,R221,-1
134,221,R221,ECARB7,1
439,221,OH,R221,-1
442,221,R221,RN13O2,1
90,222,CH3OCH3,R222,-1
271,222,R222,RE6O2,1
372,222,R222,HNO3,1
437,222,NO3,R222,-1
91,223,DIETETHER,R223,-1
313,223,R223,RE12O2,1
372,223,R223,HNO3,1
437,223,NO3,R223,-1
92,224,DIIPRETHER,R224,-1
372,224,R224,HNO3,1
408,224,R224,RN18AO2,1
437,224,NO3,R224,-1
137,225,MTBE,R225,-1
372,225,R225,HNO3,1
426,225,R225,RN15O2,1
437,225,NO3,R225,-1
127,226,ETBE,R226,-1
314,226,R226,RE18O2,1
372,226,R226,HNO3,1
437,226,NO3,R226,-1
128,227,MO2EOL,R227,-1
131,227,R227,CH3OCHO,1
372,227,R227,HNO3,1
417,227,R227,CH3O2,1
437,227,NO3,R227,-1
129,228,EOX2EOL,R228,-1
134,228,R228,ECARB7,1
372,228,R228,HNO3,1
417,228,R228,CH3O2,1
437,228,NO3,R228,-1
130,229,PR2OHMOX,R229,-1
131,229,R229,CH3OCHO,1
372,229,R229,HNO3,1
423,229,R229,C2H5O2,1
437,229,NO3,R229,-1
132,230,BUOX2ETOH,R230,-1
134,230,R230,ECARB7,1
372,230,R230,HNO3,1
427,230,R230,RN10O2,1
437,230,NO3,R230,-1
133,231,BOX2PROL,R231,-1
134,231,R231,ECARB7,1
372,231,R231,HNO3,1
437,231,NO3,R231,-1
442,231,R231,RN13O2,1
52,232,DMM,R232,-1
271,232,R232,RE6O2,1
376,232,R232,CO,2
439,232,OH,R232,-1
33,233,DMC,R233,-1
271,233,R233,RE6O2,1
439,233,OH,R233,-1
277,234,HCOOH,R234,-1
439,234,OH,R234,-1
441,234,R234,HO2,1
235,235,CH3CO2H,R235,-1
417,235,R235,CH3O2,1
439,235,OH,R235,-1
136,236,PROPACID,R236,-1
423,236,R236,C2H5O2,1
439,236,OH,R236,-1
131,237,CH3OCHO,R237,-1
417,237,R237,CH3O2,1
439,237,OH,R237,-1
34,238,METHACET,R238,-1
423,238,R238,C2H5O2,1
439,238,OH,R238,-1
93,239,ETHACET,R239,-1
427,239,R239,RN10O2,1
439,239,OH,R239,-1
53,240,NPROACET,R240,-1
439,240,OH,R240,-1
442,240,R240,RN13O2,1
53,241,NPROACET,R241,-1
405,241,R241,RN13AO2,1
439,241,OH,R241,-1
35,242,IPROACET,R242,-1
361,242,R242,RI13O2,1
439,242,OH,R242,-1
36,243,NBUTACET,R243,-1
435,243,R243,RN16O2,1
439,243,OH,R243,-1
37,244,SBUTACET,R244,-1
435,244,R244,RN16O2,1
439,244,OH,R244,-1
94,245,TBUACET,R245,-1
364,245,R245,RI16O2,1
439,245,OH,R245,-1
415,246,R246,HCHO,1
417,246,CH3O2,R246,-1
438,246,R246,NO2,1
440,246,NO,R246,-1
441,246,R246,HO2,1
423,247,C2H5O2,R247,-1
433,247,R247,CH3CHO,1
438,247,R247,NO2,1
440,247,NO,R247,-1
441,247,R247,HO2,1
425,248,R248,C2H5CHO,1
427,248,RN10O2,R248,-1
438,248,R248,NO2,1
440,248,NO,R248,-1
441,248,R248,HO2,1
362,249,IC3H7O2,R249,-1
371,249,R249,CH3COCH3,1
438,249,R249,NO2,1
440,249,NO,R249,-1
441,249,R249,HO2,1
423,250,R250,C2H5O2,1
433,250,R250,CH3CHO,1
438,250,R250,NO2,1
440,250,NO,R250,-1
442,250,RN13O2,R250,-1
288,251,R251,CARB11A,1
438,251,R251,NO2,1
440,251,NO,R251,-1
441,251,R251,HO2,1
442,251,RN13O2,R251,-1
435,252,RN16O2,R252,-1
436,252,R252,RN15AO2,1
438,252,R252,NO2,1
440,252,NO,R252,-1
406,253,RN19O2,R253,-1
408,253,R253,RN18AO2,1
438,253,R253,NO2,1
440,253,NO,R253,-1
394,254,RN22O2,R254,-1
396,254,R254,RN21AO2,1
438,254,R254,NO2,1
440,254,NO,R254,-1
390,255,RN25O2,R255,-1
391,255,R255,RN24AO2,1
438,255,R255,NO2,1
440,255,NO,R255,-1
384,256,RN28O2,R256,-1
386,256,R256,RN27AO2,1
438,256,R256,NO2,1
440,256,NO,R256,-1
351,257,RN31O2,R257,-1
353,257,R257,RN30AO2,1
438,257,R257,NO2,1
440,257,NO,R257,-1
349,258,RN34O2,R258,-1
354,258,R258,RN33AO2,1
438,258,R258,NO2,1
440,258,NO,R258,-1
343,259,RN37O2,R259,-1
346,259,R259,RN36AO2,1
438,259,R259,NO2,1
440,259,NO,R259,-1
361,260,RI13O2,R260,-1
371,260,R260,CH3COCH3,1
417,260,R260,CH3O2,1
438,260,R260,NO2,1
440,260,NO,R260,-1
292,261,R261,IPRCHO,1
361,261,RI13O2,R261,-1
438,261,R261,NO2,1
440,261,NO,R261,-1
441,261,R261,HO2,1
364,262,RI16O2,R262,-1
371,262,R262,CH3COCH3,1
423,262,R262,C2H5O2,1
438,262,R262,NO2,1
440,262,NO,R262,-1
226,263,R263,MIPK,1
364,263,RI16O2,R263,-1
438,263,R263,NO2,1
440,263,NO,R263,-1
441,263,R263,HO2,1
336,264,RI16AO2,R264,-1
361,264,R264,RI13O2,1
415,264,R264,HCHO,1
438,264,R264,NO2,1
440,264,NO,R264,-1
315,265,RN19BO2,R265,-1
408,265,R265,RN18AO2,1
438,265,R265,NO2,1
440,265,NO,R265,-1
362,266,R266,IC3H7O2,1
371,266,R266,CH3COCH3,1
409,266,RI19O2,R266,-1
438,266,R266,NO2,1
440,266,NO,R266,-1
405,267,RN13AO2,R267,-1
419,267,R267,RN12O2,1
438,267,R267,NO2,1
440,267,NO,R267,-1
339,268,RN16AO2,R268,-1
426,268,R268,RN15O2,1
438,268,R268,NO2,1
440,268,NO,R268,-1
398,269,RN19AO2,R269,-1
407,269,R269,RN18O2,1
438,269,R269,NO2,1
440,269,NO,R269,-1
393,270,RN22AO2,R270,-1
397,270,R270,RN21O2,1
438,270,R270,NO2,1
440,270,NO,R270,-1
389,271,RN25AO2,R271,-1
392,271,R271,RN24O2,1
438,271,R271,NO2,1
440,271,NO,R271,-1
383,272,RN28AO2,R272,-1
387,272,R272,RN27O2,1
438,272,R272,NO2,1
440,272,NO,R272,-1
352,273,R273,RN30O2,1
382,273,RN31AO2,R273,-1
438,273,R273,NO2,1
440,273,NO,R273,-1
348,274,RN34AO2,R274,-1
356,274,R274,RN33O2,1
438,274,R274,NO2,1
440,274,NO,R274,-1
289,275,R275,UDCARB8,1
312,275,RA13O2,R275,-1
363,275,R275,CARB3,1
438,275,R275,NO2,1
440,275,NO,R275,-1
441,275,R275,HO2,1
338,276,R276,UDCARB11,1
360,276,RA16O2,R276,-1
363,276,R276,CARB3,1
438,276,R276,NO2,1
440,276,NO,R276,-1
441,276,R276,HO2,1
289,277,R277,UDCARB8,1
360,277,RA16O2,R277,-1
379,277,R277,CARB6,1
438,277,R277,NO2,1
440,277,NO,R277,-1
441,277,R277,HO2,1
330,278,RA19AO2,R278,-1
331,278,R278,UDCARB14,1
363,278,R278,CARB3,1
438,278,R278,NO2,1
440,278,NO,R278,-1
441,278,R278,HO2,1
338,279,R279,UDCARB11,1
378,279,RA19BO2,R279,-1
379,279,R279,CARB6,1
438,279,R279,NO2,1
440,279,NO,R279,-1
441,279,R279,HO2,1
276,280,R280,CARB9,1
289,280,R280,UDCARB8,1
410,280,RA19CO2,R280,-1
438,280,R280,NO2,1
440,280,NO,R280,-1
441,280,R280,HO2,1
291,281,RA22AO2,R281,-1
331,281,R281,UDCARB14,1
379,281,R281,CARB6,1
438,281,R281,NO2,1
440,281,NO,R281,-1
441,281,R281,HO2,1
276,282,R282,CARB9,1
338,282,R282,UDCARB11,1
401,282,RA22BO2,R282,-1
438,282,R282,NO2,1
440,282,NO,R282,-1
441,282,R282,HO2,1
284,283,R283,UDCARB17,1
333,283,RA25O2,R283,-1
379,283,R283,CARB6,1
438,283,R283,NO2,1
440,283,NO,R283,-1
441,283,R283,HO2,1
285,284,R284,UDCARB20,1
329,284,RA28O2,R284,-1
379,284,R284,CARB6,1
438,284,R284,NO2,1
440,284,NO,R284,-1
441,284,R284,HO2,1
322,285,RUA20O2,R285,-1
337,285,R285,BENZAL,1
415,285,R285,HCHO,1
438,285,R285,NO2,1
440,285,NO,R285,-1
441,285,R285,HO2,1
237,286,R286,RAROH14,1
306,286,RA16BO2,R286,-1
438,286,R286,NO2,1
440,286,NO,R286,-1
403,287,HOCH2CH2O2,R287,-1
415,287,R287,HCHO,2
438,287,R287,NO2,1
440,287,NO,R287,-1
441,287,R287,HO2,1
403,288,HOCH2CH2O2,R288,-1
411,288,R288,HOCH2CHO,1
438,288,R288,NO2,1
440,288,NO,R288,-1
441,288,R288,HO2,1
415,289,R289,HCHO,1
421,289,RN9O2,R289,-1
433,289,R289,CH3CHO,1
438,289,R289,NO2,1
440,289,NO,R289,-1
441,289,R289,HO2,1
419,290,RN12O2,R290,-1
433,290,R290,CH3CHO,2
438,290,R290,NO2,1
440,290,NO,R290,-1
441,290,R290,HO2,1
425,291,R291,C2H5CHO,1
426,291,RN15O2,R291,-1
433,291,R291,CH3CHO,1
438,291,R291,NO2,1
440,291,NO,R291,-1
441,291,R291,HO2,1
407,292,RN18O2,R292,-1
425,292,R292,C2H5CHO,2
438,292,R292,NO2,1
440,292,NO,R292,-1
441,292,R292,HO2,1
388,293,R293,CARB11,1
397,293,RN21O2,R293,-1
425,293,R293,C2H5CHO,1
438,293,R293,NO2,1
440,293,NO,R293,-1
441,293,R293,HO2,1
388,294,R294,CARB11,2
392,294,RN24O2,R294,-1
438,294,R294,NO2,1
440,294,NO,R294,-1
441,294,R294,HO2,1
357,295,R295,CARB14,1
387,295,RN27O2,R295,-1
388,295,R295,CARB11,1
438,295,R295,NO2,1
440,295,NO,R295,-1
441,295,R295,HO2,1
352,296,RN30O2,R296,-1
357,296,R296,CARB14,2
438,296,R296,NO2,1
440,296,NO,R296,-1
441,296,R296,HO2,1
347,297,R297,CARB17,1
356,297,RN33O2,R297,-1
357,297,R297,CARB14,1
438,297,R297,NO2,1
440,297,NO,R297,-1
441,297,R297,HO2,1
345,298,RN36O2,R298,-1
347,298,R298,CARB17,2
438,298,R298,NO2,1
440,298,NO,R298,-1
441,298,R298,HO2,1
328,299,RI12O2,R299,-1
371,299,R299,CH3COCH3,1
415,299,R299,HCHO,1
438,299,R299,NO2,1
440,299,NO,R299,-1
441,299,R299,HO2,1
321,300,RI15O2,R300,-1
371,300,R300,CH3COCH3,1
433,300,R300,CH3CHO,1
438,300,R300,NO2,1
440,300,NO,R300,-1
441,300,R300,HO2,1
320,301,R301,CARB13,1
436,301,RN15AO2,R301,-1
438,301,R301,NO2,1
440,301,NO,R301,-1
441,301,R301,HO2,1
340,302,R302,CARB16,1
408,302,RN18AO2,R302,-1
438,302,R302,NO2,1
440,302,NO,R302,-1
441,302,R302,HO2,1
308,303,R303,CARB19,1
396,303,RN21AO2,R303,-1
438,303,R303,NO2,1
440,303,NO,R303,-1
441,303,R303,HO2,1
309,304,R304,CARB22,1
391,304,RN24AO2,R304,-1
438,304,R304,NO2,1
440,304,NO,R304,-1
441,304,R304,HO2,1
300,305,R305,CARB25,1
386,305,RN27AO2,R305,-1
438,305,R305,NO2,1
440,305,NO,R305,-1
441,305,R305,HO2,1
298,306,R306,CARB28,1
353,306,RN30AO2,R306,-1
438,306,R306,NO2,1
440,306,NO,R306,-1
441,306,R306,HO2,1
297,307,R307,CARB31,1
354,307,RN33AO2,R307,-1
438,307,R307,NO2,1
440,307,NO,R307,-1
441,307,R307,HO2,1
299,308,R308,CARB34,1
346,308,RN36AO2,R308,-1
438,308,R308,NO2,1
440,308,NO,R308,-1
441,308,R308,HO2,1
274,309,RC18O2,R309,-1
275,309,R309,CYHEXONE,1
438,309,R309,NO2,1
440,309,NO,R309,-1
441,309,R309,HO2,1
95,310,R310,CCARB14,1
334,310,RC16O2,R310,-1
438,310,R310,NO2,1
440,310,NO,R310,-1
441,310,R310,HO2,1
138,311,R311,CCARB12,1
335,311,RC14O2,R311,-1
438,311,R311,NO2,1
440,311,NO,R311,-1
441,311,R311,HO2,1
417,312,R312,CH3O2,1
432,312,CH3CO3,R312,-1
438,312,R312,NO2,1
440,312,NO,R312,-1
402,313,C2H5CO3,R313,-1
423,313,R313,C2H5O2,1
438,313,R313,NO2,1
440,313,NO,R313,-1
377,314,HOCH2CO3,R314,-1
415,314,R314,HCHO,1
438,314,R314,NO2,1
440,314,NO,R314,-1
441,314,R314,HO2,1
415,315,R315,HCHO,1
430,315,RN8O2,R315,-1
432,315,R315,CH3CO3,1
438,315,R315,NO2,1
440,315,NO,R315,-1
422,316,RN11O2,R316,-1
432,316,R316,CH3CO3,1
433,316,R316,CH3CHO,1
438,316,R316,NO2,1
440,316,NO,R316,-1
402,317,R317,C2H5CO3,1
429,317,RN14O2,R317,-1
433,317,R317,CH3CHO,1
438,317,R317,NO2,1
440,317,NO,R317,-1
339,318,R318,RN16AO2,1
428,318,RN17O2,R318,-1
438,318,R318,NO2,1
440,318,NO,R318,-1
395,319,RN20O2,R319,-1
406,319,R319,RN19O2,1
438,319,R319,NO2,1
440,319,NO,R319,-1
381,320,RN23O2,R320,-1
394,320,R320,RN22O2,1
438,320,R320,NO2,1
440,320,NO,R320,-1
385,321,RN26O2,R321,-1
390,321,R321,RN25O2,1
438,321,R321,NO2,1
440,321,NO,R321,-1
355,322,RN29O2,R322,-1
384,322,R322,RN28O2,1
438,322,R322,NO2,1
440,322,NO,R322,-1
350,323,RN32O2,R323,-1
351,323,R323,RN31O2,1
438,323,R323,NO2,1
440,323,NO,R323,-1
344,324,RN35O2,R324,-1
349,324,R324,RN34O2,1
438,324,R324,NO2,1
440,324,NO,R324,-1
327,325,RU11O2,R325,-1
415,325,R325,HCHO,1
433,325,R325,CH3CHO,1
438,325,R325,NO2,1
440,325,NO,R325,-1
441,325,R325,HO2,1
412,326,R326,UCARB12,1
413,326,RU14O2,R326,-1
438,326,R326,NO2,1
440,326,NO,R326,-1
441,326,R326,HO2,1
404,327,R327,UCARB10,1
413,327,RU14O2,R327,-1
415,327,R327,HCHO,1
438,327,R327,NO2,1
440,327,NO,R327,-1
441,327,R327,HO2,1
379,328,R328,CARB6,1
400,328,RU12O2,R328,-1
411,328,R328,HOCH2CHO,1
438,328,R328,NO2,1
440,328,NO,R328,-1
441,328,R328,HO2,1
363,329,R329,CARB3,1
399,329,R329,CARB7,1
400,329,RU12O2,R329,-1
438,329,R329,NO2,1
440,329,NO,R329,-1
441,329,R329,HO2,1
380,330,RU10O2,R330,-1
411,330,R330,HOCH2CHO,1
432,330,R330,CH3CO3,1
438,330,R330,NO2,1
440,330,NO,R330,-1
379,331,R331,CARB6,1
380,331,RU10O2,R331,-1
415,331,R331,HCHO,1
438,331,R331,NO2,1
440,331,NO,R331,-1
441,331,R331,HO2,1
296,332,R332,RU10NO3,1
380,332,RU10O2,R332,-1
440,332,NO,R332,-1
294,333,RI11O2,R333,-1
362,333,R333,IC3H7O2,1
438,333,R333,NO2,1
440,333,NO,R333,-1
365,334,RI14O2,R334,-1
371,334,R334,CH3COCH3,1
432,334,R334,CH3CO3,1
438,334,R334,NO2,1
440,334,NO,R334,-1
365,335,RI14O2,R335,-1
402,335,R335,C2H5CO3,1
433,335,R335,CH3CHO,1
438,335,R335,NO2,1
440,335,NO,R335,-1
287,336,RI17O2,R336,-1
371,336,R336,CH3COCH3,1
430,336,R336,RN8O2,1
438,336,R336,NO2,1
440,336,NO,R336,-1
270,337,NRN6O2,R337,-1
415,337,R337,HCHO,2
438,337,R337,NO2,2
440,337,NO,R337,-1
342,338,NRN9O2,R338,-1
415,338,R338,HCHO,1
433,338,R338,CH3CHO,1
438,338,R338,NO2,2
440,338,NO,R338,-1
310,339,NRN12O2,R339,-1
433,339,R339,CH3CHO,2
438,339,R339,NO2,2
440,339,NO,R339,-1
359,340,NRN15O2,R340,-1
425,340,R340,C2H5CHO,1
433,340,R340,CH3CHO,1
438,340,R340,NO2,2
440,340,NO,R340,-1
301,341,NRN18O2,R341,-1
425,341,R341,C2H5CHO,2
438,341,R341,NO2,2
440,341,NO,R341,-1
290,342,NRI12O2,R342,-1
371,342,R342,CH3COCH3,1
415,342,R342,HCHO,1
438,342,R342,NO2,2
440,342,NO,R342,-1
323,343,NRI15O2,R343,-1
371,343,R343,CH3COCH3,1
433,343,R343,CH3CHO,1
438,343,R343,NO2,2
440,343,NO,R343,-1
266,344,NRU14O2,R344,-1
326,344,R344,NUCARB12,1
438,344,R344,NO2,1
440,344,NO,R344,-1
441,344,R344,HO2,1
282,345,R345,NOA,1
366,345,NRU12O2,R345,-1
376,345,R345,CO,1
438,345,R345,NO2,1
440,345,NO,R345,-1
441,345,R345,HO2,1
259,346,NRUA20O2,R346,-1
337,346,R346,BENZAL,1
415,346,R346,HCHO,1
438,346,R346,NO2,2
440,346,NO,R346,-1
131,347,R347,CH3OCHO,1
271,347,RE6O2,R347,-1
438,347,R347,NO2,1
440,347,NO,R347,-1
441,347,R347,HO2,1
134,348,R348,ECARB7,1
313,348,RE12O2,R348,-1
417,348,R348,CH3O2,1
438,348,R348,NO2,1
440,348,NO,R348,-1
200,349,R349,ECARB13,1
273,349,RE15O2,R349,-1
438,349,R349,NO2,1
440,349,NO,R349,-1
441,349,R349,HO2,1
200,350,R350,ECARB13,1
314,350,RE18O2,R350,-1
417,350,R350,CH3O2,1
438,350,R350,NO2,1
440,350,NO,R350,-1
317,351,R351,TNCARB26,1
370,351,RTN28O2,R351,-1
438,351,R351,NO2,1
440,351,NO,R351,-1
441,351,R351,HO2,1
370,352,RTN28O2,R352,-1
371,352,R352,CH3COCH3,1
406,352,R352,RN19O2,1
438,352,R352,NO2,1
440,352,NO,R352,-1
281,353,NRTN28O2,R353,-1
317,353,R353,TNCARB26,1
438,353,R353,NO2,2
440,353,NO,R353,-1
416,354,R354,RTN25O2,1
431,354,RTN26O2,R354,-1
438,354,R354,NO2,1
440,354,NO,R354,-1
302,355,R355,RTN24O2,1
416,355,RTN25O2,R355,-1
438,355,R355,NO2,1
440,355,NO,R355,-1
302,356,RTN24O2,R356,-1
324,356,R356,RTN23O2,1
438,356,R356,NO2,1
440,356,NO,R356,-1
324,357,RTN23O2,R357,-1
371,357,R357,CH3COCH3,1
375,357,R357,RTN14O2,1
438,357,R357,NO2,1
440,357,NO,R357,-1
304,358,R358,TNCARB10,1
375,358,RTN14O2,R358,-1
415,358,R358,HCHO,1
438,358,R358,NO2,1
440,358,NO,R358,-1
441,358,R358,HO2,1
325,359,RTN10O2,R359,-1
376,359,R359,CO,1
430,359,R359,RN8O2,1
438,359,R359,NO2,1
440,359,NO,R359,-1
227,360,R360,TXCARB24,1
368,360,RTX28O2,R360,-1
415,360,R360,HCHO,1
438,360,R360,NO2,1
440,360,NO,R360,-1
441,360,R360,HO2,1
368,361,RTX28O2,R361,-1
371,361,R361,CH3COCH3,1
406,361,R361,RN19O2,1
438,361,R361,NO2,1
440,361,NO,R361,-1
227,362,R362,TXCARB24,1
319,362,NRTX28O2,R362,-1
415,362,R362,HCHO,1
438,362,R362,NO2,2
440,362,NO,R362,-1
203,363,R363,TXCARB22,1
420,363,RTX24O2,R363,-1
438,363,R363,NO2,1
440,363,NO,R363,-1
441,363,R363,HO2,1
371,364,R364,CH3COCH3,1
405,364,R364,RN13AO2,1
415,364,R364,HCHO,1
420,364,RTX24O2,R364,-1
438,364,R364,NO2,1
440,364,NO,R364,-1
371,365,R365,CH3COCH3,1
418,365,RTX22O2,R365,-1
438,365,R365,NO2,1
440,365,NO,R365,-1
442,365,R365,RN13O2,1
139,366,R366,CH3NO3,1
417,366,CH3O2,R366,-1
440,366,NO,R366,-1
140,367,R367,C2H5NO3,1
423,367,C2H5O2,R367,-1
440,367,NO,R367,-1
141,368,R368,RN10NO3,1
427,368,RN10O2,R368,-1
440,368,NO,R368,-1
142,369,R369,IC3H7NO3,1
362,369,IC3H7O2,R369,-1
440,369,NO,R369,-1
238,370,R370,RN13NO3,1
440,370,NO,R370,-1
442,370,RN13O2,R370,-1
225,371,R371,RN16NO3,1
435,371,RN16O2,R371,-1
440,371,NO,R371,-1
243,372,R372,RN19NO3,1
406,372,RN19O2,R372,-1
440,372,NO,R372,-1
143,373,R373,RN22NO3,1
394,373,RN22O2,R373,-1
440,373,NO,R373,-1
144,374,R374,RN25NO3,1
390,374,RN25O2,R374,-1
440,374,NO,R374,-1
145,375,R375,RN28NO3,1
384,375,RN28O2,R375,-1
440,375,NO,R375,-1
146,376,R376,RN31NO3,1
351,376,RN31O2,R376,-1
440,376,NO,R376,-1
147,377,R377,RN34NO3,1
349,377,RN34O2,R377,-1
440,377,NO,R377,-1
148,378,R378,RN37NO3,1
343,378,RN37O2,R378,-1
440,378,NO,R378,-1
205,379,R379,RI13NO3,1
361,379,RI13O2,R379,-1
440,379,NO,R379,-1
244,380,R380,RI16NO3,1
364,380,RI16O2,R380,-1
440,380,NO,R380,-1
244,381,R381,RI16NO3,1
336,381,RI16AO2,R381,-1
440,381,NO,R381,-1
243,382,R382,RN19NO3,1
315,382,RN19BO2,R382,-1
440,382,NO,R382,-1
243,383,R383,RN19NO3,1
409,383,RI19O2,R383,-1
440,383,NO,R383,-1
101,384,R384,HOC2H4NO3,1
403,384,HOCH2CH2O2,R384,-1
440,384,NO,R384,-1
102,385,R385,RN9NO3,1
421,385,RN9O2,R385,-1
440,385,NO,R385,-1
103,386,R386,RN12NO3,1
419,386,RN12O2,R386,-1
440,386,NO,R386,-1
149,387,R387,RN15NO3,1
426,387,RN15O2,R387,-1
440,387,NO,R387,-1
150,388,R388,RN18NO3,1
407,388,RN18O2,R388,-1
440,388,NO,R388,-1
151,389,R389,RN21NO3,1
397,389,RN21O2,R389,-1
440,389,NO,R389,-1
152,390,R390,RN24NO3,1
392,390,RN24O2,R390,-1
440,390,NO,R390,-1
153,391,R391,RN27NO3,1
387,391,RN27O2,R391,-1
440,391,NO,R391,-1
154,392,R392,RN30NO3,1
352,392,RN30O2,R392,-1
440,392,NO,R392,-1
155,393,R393,RN33NO3,1
356,393,RN33O2,R393,-1
440,393,NO,R393,-1
156,394,R394,RN36NO3,1
345,394,RN36O2,R394,-1
440,394,NO,R394,-1
157,395,R395,RI12NO3,1
328,395,RI12O2,R395,-1
440,395,NO,R395,-1
158,396,R396,RI15NO3,1
321,396,RI15O2,R396,-1
440,396,NO,R396,-1
149,397,R397,RN15NO3,1
436,397,RN15AO2,R397,-1
440,397,NO,R397,-1
150,398,R398,RN18NO3,1
408,398,RN18AO2,R398,-1
440,398,NO,R398,-1
151,399,R399,RN21NO3,1
396,399,RN21AO2,R399,-1
440,399,NO,R399,-1
152,400,R400,RN24NO3,1
391,400,RN24AO2,R400,-1
440,400,NO,R400,-1
153,401,R401,RN27NO3,1
386,401,RN27AO2,R401,-1
440,401,NO,R401,-1
154,402,R402,RN30NO3,1
353,402,RN30AO2,R402,-1
440,402,NO,R402,-1
155,403,R403,RN33NO3,1
354,403,RN33AO2,R403,-1
440,403,NO,R403,-1
156,404,R404,RN36NO3,1
346,404,RN36AO2,R404,-1
440,404,NO,R404,-1
159,405,R405,RC18NO3,1
274,405,RC18O2,R405,-1
440,405,NO,R405,-1
225,406,R406,RN16NO3,1
334,406,RC16O2,R406,-1
440,406,NO,R406,-1
160,407,R407,RU11NO3,1
327,407,RU11O2,R407,-1
440,407,NO,R407,-1
265,408,R408,RU14NO3,1
413,408,RU14O2,R408,-1
440,408,NO,R408,-1
206,409,R409,RA13NO3,1
312,409,RA13O2,R409,-1
440,409,NO,R409,-1
207,410,R410,RA16NO3,1
360,410,RA16O2,R410,-1
440,410,NO,R410,-1
