! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Dense species-by-atom composition matrix (variable species only) in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_SpeciesCompositionMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,species_name,IGNORE,H,C,N,O,S,Cl,Br
1950,IPEAOH,0,12,5,0,1,0,0,0
1951,IC3H7O,0,7,3,0,1,0,0,0
1952,C521OH,0,8,5,0,4,0,0,0
1953,BCOOB,0,24,15,0,3,0,0,0
1954,BCALAOH,0,24,15,0,3,0,0,0
1955,C126CO,0,18,12,0,2,0,0,0
1956,C126NO3,0,19,12,1,4,0,0,0
1957,C2H5OH,0,6,2,0,1,0,0,0
1958,M22C4,0,14,6,0,0,0,0,0
1959,BCALBOH,0,24,15,0,3,0,0,0
1960,HEX3ONAOH,0,12,6,0,2,0,0,0
1961,C6CO3HO25,0,12,6,0,3,0,0,0
1962,HM33C4O,0,13,6,0,2,0,0,0
1963,C1010O,0,15,10,0,3,0,0,0
1964,C6CO3HO4,0,12,6,0,2,0,0,0
1965,C6CO34,0,10,6,0,2,0,0,0
1966,C1011CO,0,16,10,0,2,0,0,0
1967,C1011NO3,0,17,10,1,4,0,0,0
1968,C1012CO,0,16,10,0,3,0,0,0
1969,HM22C3O,0,11,5,0,2,0,0,0
1970,C830CO,0,12,8,0,2,0,0,0
1971,C830NO3,0,13,8,1,4,0,0,0
1972,BCKOOB,0,22,14,0,4,0,0,0
1973,HEX3ONDOH,0,12,6,0,2,0,0,0
1974,C1013CO,0,16,10,0,3,0,0,0
1975,C1013NO3,0,17,10,1,5,0,0,0
1976,C6CO3HO14,0,12,6,0,3,0,0,0
1977,BCLKAOH,0,22,14,0,4,0,0,0
1978,C116CO,0,16,11,0,3,0,0,0
1979,C116NO3,0,17,11,1,5,0,0,0
1980,BCLKBOH,0,22,14,0,4,0,0,0
1981,HM22C4O,0,13,6,0,2,0,0,0
1982,C930O,0,13,9,0,4,0,0,0
1983,HMVKNGLYOX,0,5,4,1,6,0,0,0
1984,BCALCOH,0,24,15,0,3,0,0,0
1985,BCLKCOH,0,22,14,0,4,0,0,0
1986,MIBKHO14,0,12,6,0,3,0,0,0
1987,C104OH,0,18,10,0,3,0,0,0
1988,HVMK,0,6,4,0,2,0,0,0
1989,MIBKBOH,0,12,6,0,2,0,0,0
1990,C612O,0,11,6,0,3,0,0,0
1991,TBUACET,0,12,6,0,2,0,0,0
1992,PR2O2HNO3,0,7,3,1,5,0,0,0
1993,PROLNO3,0,7,3,1,4,0,0,0
1994,CH3COCH2O,0,5,3,0,2,0,0,0
1995,HYETHO2H,0,6,2,0,3,0,0,0
1996,HO3C4O,0,9,4,0,2,0,0,0
1997,HO3C4NO3,0,9,4,1,4,0,0,0
1998,HM2C43NO3,0,11,5,1,4,0,0,0
1999,HM2C43O,0,11,5,0,2,0,0,0
2000,EOX2OLANO3,0,9,4,1,5,0,0,0
2001,EOX2OLAOOH,0,10,4,0,4,0,0,0
2002,EOX2COMEOH,0,8,4,0,3,0,0,0
2003,EOX2EOLBO,0,9,4,0,3,0,0,0
2004,HO3C3CO3H,0,8,4,0,4,0,0,0
2005,ETOMEO,0,7,3,0,2,0,0,0
2006,ETOMENO3,0,7,3,1,3,0,0,0
2007,C2H5CHOOA,0,6,3,0,2,0,0,0
2008,HO2C54NO3,0,11,5,1,4,0,0,0
2009,PR2OHMOXO,0,9,4,0,3,0,0,0
2010,PRONEMOOOH,0,8,4,0,4,0,0,0
2011,C6COCHOOOH,0,10,6,0,4,0,0,0
2012,MCOCOMOOOH,0,6,4,0,5,0,0,0
2013,PRCOOMOOH,0,10,5,0,4,0,0,0
2014,BOXEOHBNO3,0,13,6,1,5,0,0,0
2015,HO24C5O,0,11,5,0,3,0,0,0
2016,HOCH2CO3H,0,4,2,0,4,0,0,0
2017,M2HEXANO3,0,15,7,1,3,0,0,0
2018,BUFORMOOH,0,10,5,0,4,0,0,0
2019,H2M5C65O,0,15,7,0,2,0,0,0
2020,PRCOFOROOH,0,8,5,0,5,0,0,0
2021,CY6DIONO,0,7,6,0,3,0,0,0
2022,BOXPROLAO,0,15,7,0,3,0,0,0
2023,COC4NO3OOH,0,7,4,1,6,0,0,0
2024,PRCOOPROL,0,14,7,0,3,0,0,0
2025,PRONFORM,0,6,4,0,3,0,0,0
2026,PRNFORMOOH,0,6,4,0,5,0,0,0
2027,CO3C4NO3OH,0,7,4,1,5,0,0,0
2028,BOXPROANO3,0,13,7,1,5,0,0,0
2029,C113NO3,0,21,11,1,5,0,0,0
2030,PRNOCOPOOH,0,12,7,0,5,0,0,0
2031,PRNOCOMOOH,0,8,5,0,5,0,0,0
2032,BOXPROBOOH,0,14,7,0,4,0,0,0
2033,NBUTOLANO3,0,9,4,1,4,0,0,0
2034,BOX2COMOOH,0,12,7,0,5,0,0,0
2035,CHOOCH2NO3,0,3,2,1,5,0,0,0
2036,CHOOCH2OOH,0,4,2,0,4,0,0,0
2037,MECOACEOOH,0,6,4,0,5,0,0,0
2038,ACEC2H4NO3,0,7,4,1,5,0,0,0
2039,ACEC2H4OOH,0,8,4,0,4,0,0,0
2040,NPRACANO3,0,9,5,1,5,0,0,0
2041,NPRACAOOH,0,10,5,0,4,0,0,0
2042,ACPRONEOOH,0,8,5,0,5,0,0,0
2043,ACCOCOMEO,0,5,5,0,5,0,0,0
2044,NPROACEBO,0,9,5,0,3,0,0,0
2045,HO24C4CO3H,0,10,5,0,5,0,0,0
2046,ACCOETOOH,0,8,5,0,5,0,0,0
2047,NPROACECO,0,9,5,0,3,0,0,0
2048,NPRACCNO3,0,9,5,1,5,0,0,0
2049,M2PEBNO3,0,13,6,1,3,0,0,0
2050,IPROACETO,0,9,5,0,3,0,0,0
2051,HO1C3NO3,0,7,3,1,4,0,0,0
2052,HOCH2CO2H,0,4,2,0,3,0,0,0
2053,IPRACBNO3,0,9,5,1,5,0,0,0
2054,IPRACBOOH,0,10,5,0,4,0,0,0
2055,NBUACANO3,0,11,6,1,5,0,0,0
2056,NBUACAOOH,0,12,6,0,4,0,0,0
2057,CY6DIONOH,0,8,6,0,3,0,0,0
2058,C6135COOOH,0,8,6,0,5,0,0,0
2059,ACOMCOMOOH,0,8,6,0,6,0,0,0
2060,BUT2OLNO3,0,9,4,1,4,0,0,0
2061,NBUACBNO3,0,11,6,1,5,0,0,0
2062,NBUACBOOH,0,12,6,0,4,0,0,0
2063,M2PEBOOH,0,14,6,0,2,0,0,0
2064,ACCOCOC2H5,0,8,6,0,4,0,0,0
2065,CH2OOA,0,2,1,0,2,0,0,0
2066,C413COOOH,0,6,4,0,4,0,0,0
2067,ACCOPROOH,0,10,6,0,5,0,0,0
2068,CH3OOH,0,4,1,0,2,0,0,0
2069,SBUACETAO,0,11,6,0,3,0,0,0
2070,SBUACBNO3,0,11,6,1,5,0,0,0
2071,SBUACBOOH,0,12,6,0,4,0,0,0
2072,SBUACCOOH,0,10,6,0,5,0,0,0
2073,C76OOH,0,14,7,0,4,0,0,0
2074,CH2CLOOH,0,3,1,0,2,0,1,0
2075,CCL3CH2OOH,0,3,2,0,2,0,3,0
2076,C64OH,0,12,6,0,3,0,0,0
2077,TBUTOLNO3,0,9,4,1,4,0,0,0
2078,HO1C3OOH,0,8,3,0,3,0,0,0
2079,MVKOHBOOH,0,8,4,0,5,0,0,0
2080,H14CO23C4,0,6,4,0,4,0,0,0
2081,HMGLOOA,0,4,3,0,4,0,0,0
2082,APINANO3,0,17,10,1,4,0,0,0
2083,APINAOOH,0,18,10,0,3,0,0,0
2084,MPRNO3CO3H,0,7,4,1,6,0,0,0
2085,C96NO3,0,15,9,1,4,0,0,0
2086,C98O,0,15,9,0,4,0,0,0
2087,C614NO3,0,9,6,1,6,0,0,0
2088,C106O,0,15,10,0,4,0,0,0
2089,PINONIC,0,16,10,0,3,0,0,0
2090,C96OOH,0,16,9,0,3,0,0,0
2091,C77NO3,0,13,7,1,5,0,0,0
2092,PE1ENEAO,0,11,5,0,2,0,0,0
2093,PE1ENEANO3,0,11,5,1,4,0,0,0
2094,C716OOH,0,10,7,0,5,0,0,0
2095,PE1ENEBO,0,11,5,0,2,0,0,0
2096,H3C25C6OOH,0,10,6,0,5,0,0,0
2097,H3C25C6OH,0,10,6,0,4,0,0,0
2098,M22C43NO3,0,13,6,1,3,0,0,0
2099,PE1ENEBNO3,0,11,5,1,4,0,0,0
2100,C85OOH,0,14,8,0,3,0,0,0
2101,C86OOH,0,14,8,0,4,0,0,0
2102,C511OOH,0,8,5,0,4,0,0,0
2103,CO235C6OOH,0,8,6,0,5,0,0,0
2104,APINBNO3,0,17,10,1,4,0,0,0
2105,APINBOOH,0,18,10,0,3,0,0,0
2106,C78CO,0,12,7,0,3,0,0,0
2107,NAPINAOOH,0,17,10,1,5,0,0,0
2108,NAPINBOOH,0,17,10,1,5,0,0,0
2109,C79O,0,11,7,0,4,0,0,0
2110,NC102OOH,0,15,10,1,7,0,0,0
2111,C4OHCO3H,0,10,5,0,4,0,0,0
2112,NC61CO3H,0,7,7,1,9,0,0,0
2113,APINCO,0,17,10,0,2,0,0,0
2114,C3H7CHOOA,0,8,4,0,2,0,0,0
2115,C720O,0,11,7,0,2,0,0,0
2116,C720NO3,0,11,7,1,4,0,0,0
2117,CO25C73OOH,0,12,7,0,4,0,0,0
2118,M2PECNO3,0,13,6,1,3,0,0,0
2119,COO2C4OOH,0,8,4,0,4,0,0,0
2120,C108O,0,15,10,0,4,0,0,0
2121,C717O,0,9,7,0,4,0,0,0
2122,C717NO3,0,9,7,1,6,0,0,0
2123,M2PECOOH,0,14,6,0,2,0,0,0
2124,C51NO32OOH,0,11,5,1,5,0,0,0
2125,C109O,0,15,10,0,3,0,0,0
2126,PEN2ONE1O,0,9,5,0,2,0,0,0
2127,IPEBNO3,0,11,5,1,3,0,0,0
2128,C5NO3OAOOH,0,9,5,1,6,0,0,0
2129,C922OOH,0,16,9,0,6,0,0,0
2130,DMMANO3,0,7,3,1,5,0,0,0
2131,C73OOH,0,10,7,0,5,0,0,0
2132,MMFO,0,5,3,0,4,0,0,0
2133,MMFNO3,0,5,3,1,6,0,0,0
2134,DMMBNO3,0,7,3,1,5,0,0,0
2135,HO2CO4C5O,0,9,5,0,3,0,0,0
2136,M23C43O,0,13,6,0,1,0,0,0
2137,DMCNO3,0,5,3,1,6,0,0,0
2138,DMCOOH,0,6,3,0,5,0,0,0
2139,MMCFNO3,0,3,3,1,7,0,0,0
2140,MMCFOOH,0,4,3,0,6,0,0,0
2141,EIPKBNO3,0,11,6,1,4,0,0,0
2142,ETOC2O,0,9,4,0,2,0,0,0
2143,IPROMC2O,0,13,6,0,2,0,0,0
2144,IPROC21NO3,0,11,5,1,4,0,0,0
2145,C52NO31OOH,0,11,5,1,5,0,0,0
2146,IPRFORMNO3,0,7,4,1,5,0,0,0
2147,IPRFORMO,0,7,4,0,3,0,0,0
2148,ETBECO,0,13,6,0,2,0,0,0
2149,C4NO3CO3H,0,9,5,1,6,0,0,0
2150,H2C3OCO,0,9,4,0,3,0,0,0
2151,H2C3OCNO3,0,9,4,1,5,0,0,0
2152,EIPKAOOH,0,12,6,0,3,0,0,0
2153,SC4H9NO3,0,9,4,1,3,0,0,0
2154,MOCOCH2OOH,0,6,3,0,4,0,0,0
2155,EOCOCH2OOH,0,8,4,0,4,0,0,0
2156,SC4H9OOH,0,10,4,0,2,0,0,0
2157,BOCOCH2OOH,0,12,6,0,4,0,0,0
2158,C5124COOOH,0,6,5,0,5,0,0,0
2159,BZBIPERNO3,0,7,6,1,6,0,0,0
2160,H2M2C65NO3,0,15,7,1,4,0,0,0
2161,HCOCOHCO3H,0,4,3,0,5,0,0,0
2162,ALCOCH2OOH,0,4,3,0,4,0,0,0
2163,C3DIALO,0,3,3,0,3,0,0,0
2164,C5DIALO,0,5,5,0,3,0,0,0
2165,PE2ENEAO,0,11,5,0,2,0,0,0
2166,PE2ENEANO3,0,11,5,1,4,0,0,0
2167,C5DIALCO,0,4,5,0,3,0,0,0
2168,PBZQONE,0,4,6,0,2,0,0,0
2169,C114OOH,0,20,11,0,4,0,0,0
2170,BZFUOOH,0,6,4,0,5,0,0,0
2171,PE2ENEBO,0,11,5,0,2,0,0,0
2172,C6H5OOH,0,6,6,0,2,0,0,0
2173,PE2ENEBNO3,0,11,5,1,4,0,0,0
2174,C52NO33OOH,0,11,5,1,5,0,0,0
2175,NPHENOH,0,7,6,1,7,0,0,0
2176,C6H5CH2O,0,7,7,0,1,0,0,0
2177,C6H5CH2NO3,0,7,7,1,3,0,0,0
2178,TLBIPERNO3,0,9,7,1,6,0,0,0
2179,C5DICARBO,0,7,5,0,4,0,0,0
2180,CO25C74OOH,0,12,7,0,4,0,0,0
2181,C615CO2O,0,7,6,0,3,0,0,0
2182,C53NO32OOH,0,11,5,1,5,0,0,0
2183,C6COALCO3H,0,8,6,0,5,0,0,0
2184,C6125CO,0,6,6,0,3,0,0,0
2185,PTLQONE,0,6,7,0,2,0,0,0
2186,IC4H9NO3,0,9,4,1,3,0,0,0
2187,C6COALCO2H,0,8,6,0,4,0,0,0
2188,IPEBOOH,0,12,5,0,2,0,0,0
2189,HEPTNO3,0,15,7,1,3,0,0,0
2190,CO24C53O,0,7,5,0,3,0,0,0
2191,IC4H9OOH,0,10,4,0,2,0,0,0
2192,C5COCHOOOH,0,8,5,0,4,0,0,0
2193,MXYLO,0,9,8,0,1,0,0,0
2194,MXYLNO3,0,9,8,1,3,0,0,0
2195,HO3C116O,0,23,11,0,2,0,0,0
2196,MXYBIPENO3,0,11,8,1,6,0,0,0
2197,PROL11MO,0,11,5,0,2,0,0,0
2198,PROL11MNO3,0,11,5,1,4,0,0,0
2199,M3HEXANO3,0,15,7,1,3,0,0,0
2200,CHOMOHCO3H,0,6,4,0,5,0,0,0
2201,C5COHOCO3H,0,8,6,0,6,0,0,0
2202,H2M4C65O,0,15,7,0,2,0,0,0
2203,C726CO5OOH,0,10,7,0,4,0,0,0
2204,CHOC2H4OOH,0,6,3,0,3,0,0,0
2205,PROL1MCO3H,0,10,5,0,4,0,0,0
2206,C3MDIALO,0,5,4,0,3,0,0,0
2207,MXYQONE,0,8,8,0,2,0,0,0
2208,TC4H9O,0,9,4,0,1,0,0,0
2209,C7CO2OCO3H,0,10,8,0,6,0,0,0
2210,C4NO3M1OOH,0,11,5,1,5,0,0,0
2211,IC3H7OOH,0,8,3,0,2,0,0,0
2212,IPROPOLO,0,7,3,0,2,0,0,0
2213,C43NO3CO3H,0,9,5,1,6,0,0,0
2214,M22C43OOH,0,14,6,0,2,0,0,0
2215,NBZQOOH,0,5,6,1,7,0,0,0
2216,NTLFUOOH,0,7,5,1,7,0,0,0
2217,C61NO3,0,11,6,1,5,0,0,0
2218,NPTLQOOH,0,7,7,1,7,0,0,0
2219,C5CO2DCO3H,0,6,6,0,5,0,0,0
2220,NMXYQOOH,0,9,8,1,7,0,0,0
2221,NMXYFUOOH,0,9,6,1,7,0,0,0
2222,PXYLO,0,9,8,0,1,0,0,0
2223,PXYLNO3,0,9,8,1,3,0,0,0
2224,M3BU2OLOOH,0,12,5,0,3,0,0,0
2225,IPROPOLPER,0,6,3,0,4,0,0,0
2226,PXYL1OOH,0,8,7,0,2,0,0,0
2227,NBUTOLAO,0,9,4,0,2,0,0,0
2228,C3M3OHCO3H,0,10,5,0,4,0,0,0
2229,NC3H7NO3,0,7,3,1,3,0,0,0
2230,IPRCHOOA,0,9,4,0,2,0,0,0
2231,PXYQONE,0,8,8,0,2,0,0,0
2232,NPXYQOOH,0,9,8,1,7,0,0,0
2233,HM33C3O,0,11,5,0,2,0,0,0
2234,C4MNO31OOH,0,11,5,1,5,0,0,0
2235,PEANO3,0,11,5,1,3,0,0,0
2236,NBUTOLBNO3,0,9,4,1,4,0,0,0
2237,DDECNO3,0,25,12,1,3,0,0,0
2238,HO3C76O,0,15,7,0,2,0,0,0
2239,HO2M2C5NO3,0,13,6,1,4,0,0,0
2240,NPXYFUOOH,0,7,5,1,7,0,0,0
2241,OXYLO,0,9,8,0,1,0,0,0
2242,OXYLNO3,0,9,8,1,3,0,0,0
2243,C4MNO32OOH,0,11,5,1,5,0,0,0
2244,OXYL1OOH,0,8,7,0,2,0,0,0
2245,ME3BUOLNO3,0,11,5,1,4,0,0,0
2246,HO1C5O,0,11,5,0,2,0,0,0
2247,TLCOBIPEOH,0,8,7,0,4,0,0,0
2248,C3MNO3CO3H,0,9,5,1,6,0,0,0
2249,MC6CO2OH,0,10,7,0,3,0,0,0
2250,EPXM2DCO3H,0,8,6,0,5,0,0,0
2251,EPXM2DCO2H,0,8,6,0,4,0,0,0
2252,NBUTOLBOOH,0,10,4,0,3,0,0,0
2253,MEK2OOA,0,6,4,0,3,0,0,0
2254,OXYQONE,0,8,8,0,2,0,0,0
2255,C2H5OOH,0,6,2,0,2,0,0,0
2256,HO2M2C5OOH,0,14,6,0,3,0,0,0
2257,C5M2OHCO3H,0,10,8,0,6,0,0,0
2258,C711OOH,0,14,7,0,4,0,0,0
2259,NOXYQOOH,0,9,8,1,7,0,0,0
2260,C4DBM2CO3H,0,8,7,0,5,0,0,0
2261,ME2BUOLO,0,11,5,0,2,0,0,0
2262,HO3C126O,0,25,12,0,2,0,0,0
2263,MIPKAOOH,0,10,5,0,3,0,0,0
2264,CO245C7,0,10,7,0,3,0,0,0
2265,PEAOOH,0,12,5,0,2,0,0,0
2266,C6OTKETCO,0,6,6,0,5,0,0,0
2267,M2BU2OLNO3,0,11,5,1,4,0,0,0
2268,NOXYFUOOH,0,9,6,1,7,0,0,0
2269,TMBO,0,11,9,0,1,0,0,0
2270,TMBNO3,0,11,9,1,3,0,0,0
2271,M2BU2OLOOH,0,12,5,0,3,0,0,0
2272,DMPHOOH,0,10,8,0,2,0,0,0
2273,TM135BPNO3,0,13,9,1,6,0,0,0
2274,HO2M2C4NO3,0,11,5,1,4,0,0,0
2275,HO3C126NO3,0,25,12,1,4,0,0,0
2276,TM124BO,0,11,9,0,1,0,0,0
2277,TM124BNO3,0,11,9,1,3,0,0,0
2278,C4NO3M2OOH,0,11,5,1,5,0,0,0
2279,DM124O,0,9,8,0,1,0,0,0
2280,C4M22CONO3,0,7,5,1,5,0,0,0
2281,ETHO2HNO3,0,5,2,1,5,0,0,0
2282,NTMB1FUOOH,0,9,6,1,7,0,0,0
2283,TM124QONE,0,10,9,0,2,0,0,0
2284,C6OH5O,0,13,6,0,2,0,0,0
2285,C7MOCOCO3H,0,12,9,0,6,0,0,0
2286,NTM124QOOH,0,11,9,1,7,0,0,0
2287,C6OH5NO3,0,13,6,1,4,0,0,0
2288,C7CO2M5O,0,11,8,0,3,0,0,0
2289,C7CO2M5OH,0,12,8,0,3,0,0,0
2290,C4COMOHOOH,0,12,6,0,4,0,0,0
2291,IBUTOLCNO3,0,9,4,1,4,0,0,0
2292,IBUTOLCO2H,0,10,4,0,3,0,0,0
2293,TM123BO,0,11,9,0,1,0,0,0
2294,TM123BNO3,0,11,9,1,3,0,0,0
2295,C67NO3,0,11,6,1,5,0,0,0
2296,HO5C6O,0,13,6,0,2,0,0,0
2297,C66NO35OH,0,13,6,1,4,0,0,0
2298,DM123OOH,0,10,8,0,2,0,0,0
2299,TM123BPNO3,0,13,9,1,6,0,0,0
2300,HO5C5CO3H,0,12,6,0,4,0,0,0
2301,DMMALANHY,0,6,6,0,3,0,0,0
2302,NC4H9CHOOA,0,10,5,0,2,0,0,0
2303,CO2H3MCO3H,0,8,5,0,5,0,0,0
2304,HM22COCHO,0,10,6,0,3,0,0,0
2305,TBUTOLO,0,9,4,0,2,0,0,0
2306,HO2C4NO3,0,9,4,1,4,0,0,0
2307,ME3BUOLO,0,11,5,0,2,0,0,0
2308,NTMB2FUOOH,0,11,7,1,7,0,0,0
2309,C713OOH,0,12,7,0,4,0,0,0
2310,C65NO3CO3H,0,11,6,1,6,0,0,0
2311,C66NO35OOH,0,13,6,1,5,0,0,0
2312,C6H5C2H4O,0,9,8,0,1,0,0,0
2313,C6H5C2NO3,0,9,8,1,3,0,0,0
2314,HO2M2C4OOH,0,12,5,0,3,0,0,0
2315,EBZBPERNO3,0,11,8,1,6,0,0,0
2316,C6NO3COOOH,0,11,6,1,6,0,0,0
2317,C6NO324CO,0,9,6,1,5,0,0,0
2318,C6DICARBO,0,9,6,0,4,0,0,0
2319,ECO4,0,6,6,0,4,0,0,0
2320,ECO3CO3H,0,6,6,0,6,0,0,0
2321,EBFUOOH,0,10,6,0,5,0,0,0
2322,CO2HOC61O,0,11,6,0,3,0,0,0
2323,BUTALAOOH,0,8,4,0,3,0,0,0
2324,PEBQONE,0,8,8,0,2,0,0,0
2325,C3NO3COOOH,0,5,3,1,6,0,0,0
2326,NPEBQOOH,0,9,8,1,7,0,0,0
2327,C7CO2DCO3H,0,8,7,0,5,0,0,0
2328,C715CO2O,0,9,7,0,3,0,0,0
2329,C65OH4O,0,13,6,0,2,0,0,0
2330,C65OH4NO3,0,13,6,1,4,0,0,0
2331,C64OH5O,0,13,6,0,2,0,0,0
2332,HO13C4O,0,9,4,0,3,0,0,0
2333,C64OH5NO3,0,13,6,1,4,0,0,0
2334,PHC3O,0,11,9,0,1,0,0,0
2335,PHC3NO3,0,11,9,1,3,0,0,0
2336,C715O,0,9,7,0,4,0,0,0
2337,PHCOETOOH,0,10,9,0,3,0,0,0
2338,PHCOCOME,0,8,9,0,2,0,0,0
2339,PBZBPERNO3,0,13,9,1,6,0,0,0
2340,C62NO33OOH,0,13,6,1,5,0,0,0
2341,C61CO3H,0,10,7,0,6,0,0,0
2342,CO25C6OOH,0,10,6,0,4,0,0,0
2343,PBFUOOH,0,12,7,0,5,0,0,0
2344,C4CHOAOOH,0,10,5,0,3,0,0,0
2345,PPRBQONE,0,10,9,0,2,0,0,0
2346,H13C43CO3H,0,10,5,0,5,0,0,0
2347,NPPRBQOOH,0,11,9,1,7,0,0,0
2348,C8CO2DCO3H,0,10,8,0,5,0,0,0
2349,C6CONO3OOH,0,11,6,1,6,0,0,0
2350,C815CO2O,0,11,8,0,3,0,0,0
2351,C6CO3OH5O,0,11,6,0,3,0,0,0
2352,PGLOOA,0,8,5,0,3,0,0,0
2353,C63NO32OOH,0,13,6,1,5,0,0,0
2354,CONO3C6OOH,0,11,6,1,6,0,0,0
2355,HO2C4OOH,0,10,4,0,3,0,0,0
2356,C6CONO34OH,0,11,6,1,5,0,0,0
2357,PHIC3O,0,11,9,0,1,0,0,0
2358,H3M3C6NO3,0,15,7,1,4,0,0,0
2359,PHCOMEOOH,0,8,8,0,3,0,0,0
2360,IPBZBPRNO3,0,13,9,1,6,0,0,0
2361,C4ME2OHO,0,13,6,0,2,0,0,0
2362,C62CO3H,0,10,7,0,6,0,0,0
2363,IPBFUOOH,0,12,7,0,5,0,0,0
2364,IPROPOL,0,8,3,0,1,0,0,0
2365,IC4CHOAOOH,0,10,5,0,3,0,0,0
2366,IPRBQONE,0,10,9,0,2,0,0,0
2367,C55OOH,0,10,5,0,4,0,0,0
2368,NIPRBQOOH,0,11,9,1,7,0,0,0
2369,C8DCO2CO3H,0,10,8,0,5,0,0,0
2370,C42MNO3OOH,0,13,6,1,5,0,0,0
2371,C3ME3CHOO,0,9,5,0,2,0,0,0
2372,C7M15CO2O,0,11,8,0,3,0,0,0
2373,BUTDAO,0,7,4,0,2,0,0,0
2374,HEXANO3,0,13,6,1,3,0,0,0
2375,HO13C3CO3H,0,8,4,0,5,0,0,0
2376,ETOLO,0,11,9,0,1,0,0,0
2377,ETOLNO3,0,11,9,1,3,0,0,0
2378,MPHCOMEOOH,0,10,9,0,3,0,0,0
2379,OETLQONE,0,10,9,0,2,0,0,0
2380,IPRHOCO3H,0,8,4,0,4,0,0,0
2381,C5MEJCO3H,0,12,9,0,6,0,0,0
2382,NOETLQOOH,0,11,9,1,7,0,0,0
2383,C4DBMECO3H,0,10,8,0,5,0,0,0
2384,H3M3C5NO3,0,13,6,1,4,0,0,0
2385,HC3CO2H,0,6,4,0,3,0,0,0
2386,NO3CH2CO3H,0,3,2,1,6,0,0,0
2387,MC7CO2OOH,0,12,8,0,4,0,0,0
2388,H13CO2CO3H,0,6,4,0,6,0,0,0
2389,IC3H7NO3,0,7,3,1,3,0,0,0
2390,C7CDCCO2H,0,10,7,0,3,0,0,0
2391,C122OOH,0,24,12,0,4,0,0,0
2392,METLBIPNO3,0,13,9,1,6,0,0,0
2393,METLOBPROH,0,12,9,0,4,0,0,0
2394,METLQONE,0,10,9,0,2,0,0,0
2395,C6EO2HCO3H,0,12,9,0,6,0,0,0
2396,NMETLQOOH,0,11,9,1,7,0,0,0
2397,NBUTDAOH,0,7,4,1,4,0,0,0
2398,C74O,0,9,7,0,4,0,0,0
2399,C826CO3OOH,0,12,8,0,4,0,0,0
2400,HC3CCO3H,0,6,4,0,4,0,0,0
2401,HO1C4NO3,0,9,4,1,4,0,0,0
2402,PEBNO3,0,11,5,1,3,0,0,0
2403,HNMVKOOH,0,7,4,1,7,0,0,0
2404,PETLQONE,0,10,9,0,2,0,0,0
2405,NPETLQOOH,0,11,9,1,7,0,0,0
2406,C5EDBCO3H,0,10,8,0,5,0,0,0
2407,H3M3C5OOH,0,14,6,0,3,0,0,0
2408,NBUTDBO,0,6,4,1,4,0,0,0
2409,C7M6CO2O,0,11,8,0,3,0,0,0
2410,C7M6CO2OH,0,12,8,0,3,0,0,0
2411,NBUTDBNO3,0,6,4,2,6,0,0,0
2412,HEXCNO3,0,13,6,1,3,0,0,0
2413,C42O,0,6,4,1,6,0,0,0
2414,DM35EBO,0,13,10,0,1,0,0,0
2415,DM35EBNO3,0,13,10,1,3,0,0,0
2416,NC3CO2H,0,5,4,1,5,0,0,0
2417,DMPHCOMOOH,0,12,10,0,3,0,0,0
2418,DMPHGLYOX,0,10,10,0,2,0,0,0
2419,HYPROPO,0,7,3,0,2,0,0,0
2420,PEBOOH,0,12,5,0,2,0,0,0
2421,ACROOA,0,4,3,0,2,0,0,0
2422,NMEBFUOOH,0,11,7,1,7,0,0,0
2423,C613O,0,11,6,0,4,0,0,0
2424,DE35TO,0,15,11,0,1,0,0,0
2425,DE35TNO3,0,15,11,1,3,0,0,0
2426,EMPHCOMOOH,0,14,11,0,3,0,0,0
2427,EMPHGLYOX,0,12,11,0,2,0,0,0
2428,M3PEANO3,0,13,6,1,3,0,0,0
2429,EMPHOOH,0,12,9,0,2,0,0,0
2430,C3EODBCO2H,0,8,6,0,3,0,0,0
2431,C7ODLBCO3H,0,12,8,0,4,0,0,0
2432,C9M2CO6OOH,0,16,10,0,4,0,0,0
2433,C3EDIALO,0,7,5,0,3,0,0,0
2434,OCTNO3,0,17,8,1,3,0,0,0
2435,CO24C63OOH,0,10,6,0,4,0,0,0
2436,NC4H9OOH,0,10,4,0,2,0,0,0
2437,H1MC5O,0,13,6,0,2,0,0,0
