! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_BiadjacencyMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
C6NO324CO,2317,3569,-1
CO3C4CO3,5729,3569,1
HCHO,5808,3569,1
NO2,5831,3569,1
C6NO324CO,2317,3570,-1
C3NO3COO2,4761,3570,1
C2H5CO3,5754,3570,1
C3NO3COO,683,3571,1
C3NO3COO2,4761,3571,-1
NO,5826,3571,-1
NO2,5831,3571,1
C3NO3COO,683,3572,-1
NO3CH2CO3,5713,3572,1
HCHO,5808,3572,1
C3NO3COO,683,3573,1
C3NO3COO2,4761,3573,-1
NO2,5831,3573,1
NO3,5832,3573,-1
C3NO3COOOH,2325,3574,1
C3NO3COO2,4761,3574,-1
HO2,5825,3574,-1
C3NO3COO,683,3575,1
C3NO3COO2,4761,3575,-1
C3NO3COO,683,3576,1
C3NO3COOOH,2325,3576,-1
OH,5824,3576,1
C3NO3COOOH,2325,3577,-1
C3NO3COO2,4761,3577,1
OH,5824,3577,-1
CHEX2ENE,5162,3578,-1
C65OH4O2,5163,3578,1
OH,5824,3578,-1
CHEX2ENE,5162,3579,-1
C64OH5O2,5164,3579,1
OH,5824,3579,-1
C3H7CHOOB,3700,3580,1
CHEX2ENE,5162,3580,-1
CH3CHO,5764,3580,1
O3,5830,3580,-1
CH3CHOOB,4900,3581,1
CHEX2ENE,5162,3581,-1
C3H7CHO,5812,3581,1
O3,5830,3581,-1
CHEX2ENE,5162,3582,-1
C62NO33O2,5457,3582,1
NO3,5832,3582,-1
CHEX2ENE,5162,3583,-1
C63NO32O2,5298,3583,1
NO3,5832,3583,-1
THEX2ENE,5160,3584,-1
C65OH4O2,5163,3584,1
OH,5824,3584,-1
THEX2ENE,5160,3585,-1
C64OH5O2,5164,3585,1
OH,5824,3585,-1
C65OH4O,2329,3586,1
C65OH4O2,5163,3586,-1
NO,5826,3586,-1
NO2,5831,3586,1
C65OH4NO3,2330,3587,1
C65OH4O2,5163,3587,-1
NO,5826,3587,-1
C64OH5O,2331,3588,-1
CH3CHO,5764,3588,1
C3H7CHO,5812,3588,1
HO2,5825,3588,1
C65OH4O,2329,3589,1
C65OH4O2,5163,3589,-1
NO2,5831,3589,1
NO3,5832,3589,-1
C65OH4OOH,3565,3590,1
C65OH4O2,5163,3590,-1
HO2,5825,3590,-1
C65OH4O,2329,3591,1
C65OH4O2,5163,3591,-1
HEX3ONCOH,4830,3592,1
C65OH4O2,5163,3592,-1
C645OH,1008,3593,1
C65OH4O2,5163,3593,-1
C65OH4NO3,2330,3594,-1
HEX3ONCOH,4830,3594,1
OH,5824,3594,-1
NO2,5831,3594,1
C65OH4O,2329,3595,1
C65OH4OOH,3565,3595,-1
OH,5824,3595,1
C65OH4OOH,3565,3596,-1
C65OH4O2,5163,3596,1
OH,5824,3596,-1
C65OH4OOH,3565,3597,-1
HEX3ONCOH,4830,3597,1
C645OH,1008,3598,-1
HEX3ONCOH,4830,3598,1
OH,5824,3598,-1
HO2,5825,3598,1
C64OH5O,2331,3599,1
C64OH5O2,5164,3599,-1
NO,5826,3599,-1
NO2,5831,3599,1
C64OH5NO3,2333,3600,1
C64OH5O2,5164,3600,-1
NO,5826,3600,-1
C65OH4O,2329,3601,-1
CH3CHO,5764,3601,1
C3H7CHO,5812,3601,1
HO2,5825,3601,1
C64OH5O,2331,3602,1
C64OH5O2,5164,3602,-1
NO2,5831,3602,1
NO3,5832,3602,-1
C64OH5OOH,3567,3603,1
C64OH5O2,5164,3603,-1
HO2,5825,3603,-1
C64OH5O,2331,3604,1
C64OH5O2,5164,3604,-1
CO2HO3C6,3918,3605,1
C64OH5O2,5164,3605,-1
C645OH,1008,3606,1
C64OH5O2,5164,3606,-1
C64OH5NO3,2333,3607,-1
CO2HO3C6,3918,3607,1
OH,5824,3607,-1
NO2,5831,3607,1
C64OH5O,2331,3608,1
C64OH5OOH,3567,3608,-1
OH,5824,3608,1
C64OH5OOH,3567,3609,-1
C64OH5O2,5164,3609,1
OH,5824,3609,-1
C64OH5OOH,3567,3610,-1
CO2HO3C6,3918,3610,1
C3H7CHOOB,3700,3611,1
THEX2ENE,5160,3611,-1
CH3CHO,5764,3611,1
O3,5830,3611,-1
CH3CHOOB,4900,3612,1
THEX2ENE,5160,3612,-1
C3H7CHO,5812,3612,1
O3,5830,3612,-1
C3H7CHOOB,3700,3613,-1
C3H7CHOO,5535,3613,1
C3H7CHOOB,3700,3614,-1
NC3H7O2,5784,3614,1
OH,5824,3614,1
CO,5828,3614,1
C3H7CHOOB,3700,3615,-1
NC3H7O2,5784,3615,1
HO2,5825,3615,1
C3H7CHOOB,3700,3616,-1
C3H8,4089,3616,1
THEX2ENE,5160,3617,-1
C62NO33O2,5457,3617,1
NO3,5832,3617,-1
THEX2ENE,5160,3618,-1
C63NO32O2,5298,3618,1
NO3,5832,3618,-1
C62NO33O,4344,3619,1
C62NO33O2,5457,3619,-1
NO,5826,3619,-1
NO2,5831,3619,1
C62NO33CO,3770,3620,1
C62NO33O,4344,3620,-1
HO2,5825,3620,1
C62NO33O,4344,3621,-1
CH3CHO,5764,3621,1
C3H7CHO,5812,3621,1
NO2,5831,3621,1
C62NO33O,4344,3622,1
C62NO33O2,5457,3622,-1
NO2,5831,3622,1
NO3,5832,3622,-1
C62NO33OOH,2340,3623,1
C62NO33O2,5457,3623,-1
HO2,5825,3623,-1
C62NO33O,4344,3624,1
C62NO33O2,5457,3624,-1
C62NO33CO,3770,3625,1
C62NO33O2,5457,3625,-1
C64OH5NO3,2333,3626,1
C62NO33O2,5457,3626,-1
C62NO33OOH,2340,3627,-1
C62NO33O,4344,3627,1
OH,5824,3627,1
C62NO33OOH,2340,3628,-1
C62NO33O2,5457,3628,1
OH,5824,3628,-1
C62NO33OOH,2340,3629,-1
C62NO33CO,3770,3629,1
HEX3ONCO,1856,3630,1
C62NO33CO,3770,3630,-1
NO2,5831,3630,1
C62NO33CO,3770,3631,-1
C6NO3CO5O2,5148,3631,1
OH,5824,3631,-1
C6NO3CO5O,684,3632,1
C6NO3CO5O2,5148,3632,-1
NO,5826,3632,-1
NO2,5831,3632,1
C6NO3CO5O,684,3633,-1
C6CO23HO5,4206,3633,1
NO2,5831,3633,1
C6NO3CO5O,684,3634,1
C6NO3CO5O2,5148,3634,-1
NO2,5831,3634,1
NO3,5832,3634,-1
C6CONO3OOH,2349,3635,1
C6NO3CO5O2,5148,3635,-1
HO2,5825,3635,-1
C6NO3CO5O,684,3636,1
C6NO3CO5O2,5148,3636,-1
C62NO335CO,2990,3637,1
C6NO3CO5O2,5148,3637,-1
C6NO3CO5OH,1857,3638,1
C6NO3CO5O2,5148,3638,-1
C6NO3CO5O,684,3639,1
C6CONO3OOH,2349,3639,-1
OH,5824,3639,1
C6CONO3OOH,2349,3640,-1
C62NO335CO,2990,3640,1
C6NO3CO5OH,1857,3641,-1
C6CO3OH5O,2351,3641,1
NO2,5831,3641,1
C6NO3CO5OH,1857,3642,-1
C62NO335CO,2990,3642,1
OH,5824,3642,-1
HO2,5825,3642,1
C62NO335CO,2990,3643,-1
CO235C6,5687,3643,1
OH,5824,3643,-1
NO2,5831,3643,1
C62NO335CO,2990,3644,-1
CO2C3CO3,5726,3644,1
CH3CHO,5764,3644,1
NO2,5831,3644,1
C63NO32O,4491,3645,1
C63NO32O2,5298,3645,-1
NO,5826,3645,-1
NO2,5831,3645,1
C63NO32CO,3846,3646,1
C63NO32O,4491,3646,-1
HO2,5825,3646,1
C63NO32O,4491,3647,-1
CH3CHO,5764,3647,1
C3H7CHO,5812,3647,1
NO2,5831,3647,1
C63NO32O,4491,3648,1
C63NO32O2,5298,3648,-1
NO2,5831,3648,1
NO3,5832,3648,-1
C63NO32OOH,2353,3649,1
C63NO32O2,5298,3649,-1
HO2,5825,3649,-1
C63NO32O,4491,3650,1
C63NO32O2,5298,3650,-1
C63NO32CO,3846,3651,1
C63NO32O2,5298,3651,-1
C65OH4NO3,2330,3652,1
C63NO32O2,5298,3652,-1
C63NO32OOH,2353,3653,-1
C63NO32O,4491,3653,1
OH,5824,3653,1
C63NO32OOH,2353,3654,-1
C63NO32O2,5298,3654,1
OH,5824,3654,-1
C63NO32OOH,2353,3655,-1
C63NO32CO,3846,3655,1
HEX2ONCO,1859,3656,1
C63NO32CO,3846,3656,-1
NO2,5831,3656,1
C63NO32CO,3846,3657,-1
C6CONO34O2,5299,3657,1
OH,5824,3657,-1
C6CONO34O,4328,3658,1
C6CONO34O2,5299,3658,-1
NO,5826,3658,-1
NO2,5831,3658,1
C64NO335CO,3724,3659,1
C6CONO34O,4328,3659,-1
HO2,5825,3659,1
C6CONO34O,4328,3660,-1
C2H5CHO,5762,3660,1
MGLYOX,5798,3660,1
NO2,5831,3660,1
C6CONO34O,4328,3661,1
C6CONO34O2,5299,3661,-1
NO2,5831,3661,1
NO3,5832,3661,-1
CONO3C6OOH,2354,3662,1
C6CONO34O2,5299,3662,-1
HO2,5825,3662,-1
C6CONO34O,4328,3663,1
C6CONO34O2,5299,3663,-1
C64NO335CO,3724,3664,1
C6CONO34O2,5299,3664,-1
C6CONO34OH,2356,3665,1
C6CONO34O2,5299,3665,-1
CONO3C6OOH,2354,3666,-1
C6CONO34O,4328,3666,1
OH,5824,3666,1
CONO3C6OOH,2354,3667,-1
C6CONO34O2,5299,3667,1
OH,5824,3667,-1
CONO3C6OOH,2354,3668,-1
C64NO335CO,3724,3668,1
C6CONO34OH,2356,3669,-1
HO3C3CHO,5645,3669,1
CH3CO3,5818,3669,1
NO2,5831,3669,1
C6CONO34OH,2356,3670,-1
C64NO335CO,3724,3670,1
OH,5824,3670,-1
HO2,5825,3670,1
C64NO335CO,3724,3671,-1
C2H5CO3,5754,3671,1
MGLYOX,5798,3671,1
NO2,5831,3671,1
C64NO335CO,3724,3672,-1
CO234C6,5417,3672,1
OH,5824,3672,-1
NO2,5831,3672,1
CO234C6,5417,3673,-1
C2H5CO3,5754,3673,1
CH3CO3,5818,3673,1
CO,5828,3673,1
CO234C65O2,4671,3674,1
CO234C6,5417,3674,-1
OH,5824,3674,-1
CO234C65O,3003,3675,1
CO234C65O2,4671,3675,-1
NO,5826,3675,-1
NO2,5831,3675,1
CO234C65O,3003,3676,-1
CH3CHO,5764,3676,1
CH3CO3,5818,3676,1
CO,5828,3676,2
CO234C65O,3003,3677,1
CO234C65O2,4671,3677,-1
NO2,5831,3677,1
NO3,5832,3677,-1
CO234C6OOH,1010,3678,1
CO234C65O2,4671,3678,-1
HO2,5825,3678,-1
CO234C65O,3003,3679,1
CO234C65O2,4671,3679,-1
CO234C6OOH,1010,3680,-1
CO234C65O,3003,3680,1
OH,5824,3680,1
CO234C6OOH,1010,3681,-1
CO234C65O2,4671,3681,1
OH,5824,3681,-1
DM23BU2ENE,3869,3682,-1
C4ME2OHO2,4145,3682,1
OH,5824,3682,-1
C4ME2OHO,2361,3683,1
C4ME2OHO2,4145,3683,-1
NO,5826,3683,-1
NO2,5831,3683,1
C4ME2OHNO3,3480,3684,1
C4ME2OHO2,4145,3684,-1
NO,5826,3684,-1
C4ME2OHO,2361,3685,1
C4ME2OHO2,4145,3685,-1
NO2,5831,3685,1
NO3,5832,3685,-1
C4ME2OHOOH,1011,3686,1
C4ME2OHO2,4145,3686,-1
HO2,5825,3686,-1
C4ME2OHO,2361,3687,1
C4ME2OHO2,4145,3687,-1
C4ME22OH,46,3688,1
C4ME2OHO2,4145,3688,-1
C4ME2OHO,2361,3689,-1
CH3COCH3,5706,3689,2
HO2,5825,3689,1
C4ME2OHO,2361,3690,1
C4ME2OHNO3,3480,3690,-1
OH,5824,3690,-1
NO2,5831,3690,1
C4ME2OHOOH,1011,3691,-1
C4ME2OHO2,4145,3691,1
OH,5824,3691,-1
C4ME2OHOOH,1011,3692,-1
C4ME2OHO,2361,3692,1
OH,5824,3692,1
C4ME22OH,46,3693,-1
C4ME2OHO,2361,3693,1
OH,5824,3693,-1
DM23BU2ENE,3869,3694,-1
C4ME2NO3O2,4201,3694,1
NO3,5832,3694,-1
C4ME2NO3O,685,3695,1
C4ME2NO3O2,4201,3695,-1
NO,5826,3695,-1
NO2,5831,3695,1
C4ME2NO3O,685,3696,-1
CH3COCH3,5706,3696,2
NO2,5831,3696,1
C4ME2NO3O,685,3697,1
C4ME2NO3O2,4201,3697,-1
NO2,5831,3697,1
NO3,5832,3697,-1
C42MNO3OOH,2370,3698,1
C4ME2NO3O2,4201,3698,-1
HO2,5825,3698,-1
C4ME2NO3O,685,3699,1
C4ME2NO3O2,4201,3699,-1
C4ME2OHNO3,3480,3700,1
C4ME2NO3O2,4201,3700,-1
C4ME2NO3O,685,3701,1
C42MNO3OOH,2370,3701,-1
OH,5824,3701,1
C42MNO3OOH,2370,3702,-1
C4ME2NO3O2,4201,3702,1
OH,5824,3702,-1
CH3CCH3OOC,47,3703,1
DM23BU2ENE,3869,3703,-1
CH3COCH3,5706,3703,1
O3,5830,3703,-1
CH3CCH3OOC,47,3704,-1
CH3COCH2O2,5815,3704,1
OH,5824,3704,1
BUTDAO2,4232,3705,1
C4H6,5714,3705,-1
OH,5824,3705,-1
BUTDBO2,4699,3706,1
C4H6,5714,3706,-1
OH,5824,3706,-1
BUTDCO2,4929,3707,1
C4H6,5714,3707,-1
OH,5824,3707,-1
BUTDAO,2373,3708,1
BUTDAO2,4232,3708,-1
NO,5826,3708,-1
NO2,5831,3708,1
BUTDANO3,3486,3709,1
BUTDAO2,4232,3709,-1
NO,5826,3709,-1
BUTDAO,2373,3710,-1
HC3CHO,5631,3710,1
HO2,5825,3710,1
BUTDAO,2373,3711,1
BUTDAO2,4232,3711,-1
NO2,5831,3711,1
NO3,5832,3711,-1
BUTDAOOH,1012,3712,1
BUTDAO2,4232,3712,-1
HO2,5825,3712,-1
BUTDAO,2373,3713,1
BUTDAO2,4232,3713,-1
BUTDAO2,4232,3714,-1
HC3CHO,5631,3714,1
BUTDAOH,323,3715,1
BUTDAO2,4232,3715,-1
BUTDANO3,3486,3716,-1
HC3CHO,5631,3716,1
OH,5824,3716,-1
NO2,5831,3716,1
BUTDAO,2373,3717,1
BUTDANO3,3486,3717,-1
NO2,5831,3717,1
BUTDAOOH,1012,3718,-1
HC3CHO,5631,3718,1
BUTDAOOH,1012,3719,-1
BUTDAO,2373,3719,1
OH,5824,3719,1
BUTDAOH,323,3720,-1
HC3CHO,5631,3720,1
OH,5824,3720,-1
HO2,5825,3720,1
HC3CO3,5081,3721,1
HC3CHO,5631,3721,-1
HO2,5825,3721,1
HC3CHO,5631,3722,-1
HOCH2CHO,5811,3722,1
HO2,5825,3722,2
CO,5828,3722,2
HC3CO3,5081,3723,1
HC3CHO,5631,3723,-1
OH,5824,3723,-1
C41O2,4685,3724,1
HC3CHO,5631,3724,-1
OH,5824,3724,-1
HC3CO3,5081,3725,1
HC3CHO,5631,3725,-1
HNO3,5772,3725,1
NO3,5832,3725,-1
HC3CO3,5081,3726,-1
HOCH2CHO,5811,3726,1
HO2,5825,3726,1
NO,5826,3726,-1
CO,5828,3726,1
NO2,5831,3726,1
C41O,3025,3727,1
C41O2,4685,3727,-1
NO,5826,3727,-1
NO2,5831,3727,1
C41NO3,1014,3728,1
C41O2,4685,3728,-1
NO,5826,3728,-1
C41O,3025,3729,-1
GLYOX,5807,3729,1
HOCH2CHO,5811,3729,1
HO2,5825,3729,1
C4PAN7,3029,3730,1
HC3CO3,5081,3730,-1
NO2,5831,3730,-1
C4PAN7,3029,3731,-1
HC3CO3,5081,3731,1
NO2,5831,3731,1
HC3CO3,5081,3732,-1
HOCH2CHO,5811,3732,1
HO2,5825,3732,1
CO,5828,3732,1
NO2,5831,3732,1
NO3,5832,3732,-1
HC3CO3H,3034,3733,1
HC3CO3,5081,3733,-1
HO2,5825,3733,-1
HC3CO2H,2385,3734,1
HC3CO3,5081,3734,-1
HO2,5825,3734,-1
O3,5830,3734,1
HC3CO3,5081,3735,-1
HOCH2CHO,5811,3735,1
HO2,5825,3735,1
CO,5828,3735,1
HC3CO2H,2385,3736,1
HC3CO3,5081,3736,-1
C41O,3025,3737,1
C41O2,4685,3737,-1
NO2,5831,3737,1
NO3,5832,3737,-1
C41OOH,1015,3738,1
C41O2,4685,3738,-1
HO2,5825,3738,-1
C41O,3025,3739,1
C41O2,4685,3739,-1
C41OH,1868,3740,1
C41O2,4685,3740,-1
C41O2,4685,3741,-1
H13CO2CHO,5419,3741,1
C41NO3,1014,3742,-1
H13CO2CHO,5419,3742,1
OH,5824,3742,-1
NO2,5831,3742,1
C4PAN7,3029,3743,-1
HOCH2CHO,5811,3743,1
OH,5824,3743,-1
CO,5828,3743,2
NO2,5831,3743,1
HC3CO3H,3034,3744,-1
HC3CO3,5081,3744,1
OH,5824,3744,-1
HC3CO3H,3034,3745,-1
HOCH2CHO,5811,3745,1
OH,5824,3745,1
HO2,5825,3745,1
CO,5828,3745,1
HC3CO2H,2385,3746,-1
HOCH2CHO,5811,3746,1
OH,5824,3746,-1
HO2,5825,3746,1
CO,5828,3746,1
C41OOH,1015,3747,-1
C41O,3025,3747,1
OH,5824,3747,1
C41OOH,1015,3748,-1
H13CO2CHO,5419,3748,1
C41OH,1868,3749,-1
GLYOX,5807,3749,1
HOCH2CHO,5811,3749,1
HO2,5825,3749,2
C41OH,1868,3750,-1
H13CO2CHO,5419,3750,1
OH,5824,3750,-1
HO2,5825,3750,1
H13CO2CHO,5419,3751,-1
HOCH2CHO,5811,3751,1
HO2,5825,3751,2
CO,5828,3751,1
H13CO2CO3,4809,3752,1
H13CO2CHO,5419,3752,-1
OH,5824,3752,-1
H13CO2CO3,4809,3753,1
H13CO2CHO,5419,3753,-1
HNO3,5772,3753,1
NO3,5832,3753,-1
H13CO2CO3,4809,3754,-1
HOCH2COCHO,5609,3754,1
HO2,5825,3754,1
NO,5826,3754,-1
NO2,5831,3754,1
HOCH2COCHO,5609,3755,-1
HOCH2CO3,5805,3755,1
HO2,5825,3755,1
CO,5828,3755,1
HOCH2COCHO,5609,3756,-1
HOCH2CO3,5805,3756,1
OH,5824,3756,-1
CO,5828,3756,1
HOCH2COCHO,5609,3757,-1
HNO3,5772,3757,1
HOCH2CO3,5805,3757,1
CO,5828,3757,1
NO3,5832,3757,-1
C4PAN10,3040,3758,1
H13CO2CO3,4809,3758,-1
NO2,5831,3758,-1
C4PAN10,3040,3759,-1
H13CO2CO3,4809,3759,1
NO2,5831,3759,1
H13CO2CO3,4809,3760,-1
HOCH2COCHO,5609,3760,1
HO2,5825,3760,1
NO2,5831,3760,1
NO3,5832,3760,-1
H13CO2CO3H,2388,3761,1
H13CO2CO3,4809,3761,-1
HO2,5825,3761,-1
H13CO2CO3,4809,3762,-1
HOCH2COCHO,5609,3762,1
HO2,5825,3762,1
C4PAN10,3040,3763,-1
HOCH2COCHO,5609,3763,1
OH,5824,3763,-1
CO,5828,3763,1
NO2,5831,3763,1
H13CO2CO3H,2388,3764,-1
H13CO2CO3,4809,3764,1
OH,5824,3764,-1
H13CO2CO3H,2388,3765,-1
HOCH2COCHO,5609,3765,1
OH,5824,3765,1
HO2,5825,3765,1
BUTDBO,3043,3766,1
BUTDBO2,4699,3766,-1
NO,5826,3766,-1
NO2,5831,3766,1
BUTDBNO3,1016,3767,1
BUTDBO2,4699,3767,-1
NO,5826,3767,-1
BUTDBO,3043,3768,-1
ACR,5768,3768,1
HCHO,5808,3768,1
HO2,5825,3768,1
BUTDBO,3043,3769,1
BUTDBO2,4699,3769,-1
NO2,5831,3769,1
NO3,5832,3769,-1
BUTDBOOH,1017,3770,1
BUTDBO2,4699,3770,-1
HO2,5825,3770,-1
BUTDBO,3043,3771,1
BUTDBO2,4699,3771,-1
BUTDBOH,1018,3772,1
BUTDBO2,4699,3772,-1
BUTDBO2,4699,3773,-1
MVKOH,5666,3773,1
BUTDBNO3,1016,3774,-1
MVKOH,5666,3774,1
OH,5824,3774,-1
NO2,5831,3774,1
BUTDBOOH,1017,3775,-1
MVKOH,5666,3775,1
BUTDBOOH,1017,3776,-1
BUTDBO,3043,3776,1
OH,5824,3776,1
BUTDBOH,1018,3777,-1
MVKOH,5666,3777,1
OH,5824,3777,-1
HO2,5825,3777,1
CH3O2,5803,3778,-1
HCHO,5808,3778,1
HO2,5825,3778,-1
CH3CHO,5764,3779,-1
HCOCH2O2,5810,3779,1
OH,5824,3779,-1
CH3COCH2O,1994,3780,1
CH3COCH2O2,5815,3780,-1
OH,5824,3780,1
HO2,5825,3780,-1
C2H5OH,1957,3781,-1
C2H5O,2502,3781,1
OH,5824,3781,-1
ACO3,5541,3782,-1
HCHO,5808,3782,1
HO2,5825,3782,1
NO,5826,3782,-1
CO,5828,3782,1
NO2,5831,3782,1
ACO3,5541,3783,-1
HCHO,5808,3783,1
HO2,5825,3783,1
CO,5828,3783,1
NO2,5831,3783,1
NO3,5832,3783,-1
ACRPAN,3581,3784,1
ACO3,5541,3784,-1
NO2,5831,3784,-1
ACRPAN,3581,3785,-1
ACO3,5541,3785,1
NO2,5831,3785,1
ACO3H,3582,3786,1
ACO3,5541,3786,-1
HO2,5825,3786,-1
ACO2H,3500,3787,1
ACO3,5541,3787,-1
HO2,5825,3787,-1
O3,5830,3787,1
ACO3,5541,3788,-1
HCHO,5808,3788,1
HO2,5825,3788,1
CO,5828,3788,1
ACO2H,3500,3789,1
ACO3,5541,3789,-1
ACRPAN,3581,3790,-1
HOCH2CHO,5811,3790,1
OH,5824,3790,-1
CO,5828,3790,1
NO3,5832,3790,1
ACO3H,3582,3791,-1
ACO3,5541,3791,1
OH,5824,3791,-1
ACO3H,3582,3792,-1
HCHO,5808,3792,1
OH,5824,3792,1
HO2,5825,3792,1
CO,5828,3792,1
ACO2H,3500,3793,-1
HCHO,5808,3793,1
OH,5824,3793,-1
HO2,5825,3793,1
CO,5828,3793,1
BUTDCO,3056,3794,1
BUTDCO2,4929,3794,-1
NO,5826,3794,-1
NO2,5831,3794,1
NBUTDAOH,2397,3795,1
BUTDCO2,4929,3795,-1
NO,5826,3795,-1
BUTDCO,3056,3796,-1
ACR,5768,3796,1
HCHO,5808,3796,1
HO2,5825,3796,1
BUTDCO,3056,3797,1
BUTDCO2,4929,3797,-1
NO2,5831,3797,1
NO3,5832,3797,-1
BUTDCOOH,1019,3798,1
BUTDCO2,4929,3798,-1
HO2,5825,3798,-1
BUTDCO,3056,3799,1
BUTDCO2,4929,3799,-1
BUTDBOH,1018,3800,1
BUTDCO2,4929,3800,-1
BUTDCO2,4929,3801,-1
HC3CCHO,4930,3801,1
BUTDCOOH,1019,3802,-1
HC3CCHO,4930,3802,1
BUTDCOOH,1019,3803,-1
BUTDCO,3056,3803,1
OH,5824,3803,1
HC3CCHO,4930,3804,-1
ACR,5768,3804,1
HO2,5825,3804,2
CO,5828,3804,1
HC3CCO3,4836,3805,1
HC3CCHO,4930,3805,-1
OH,5824,3805,-1
HC3CCO3,4836,3806,1
HC3CCHO,4930,3806,-1
HNO3,5772,3806,1
NO3,5832,3806,-1
HC3CCO3,4836,3807,-1
ACR,5768,3807,1
HO2,5825,3807,1
NO,5826,3807,-1
NO2,5831,3807,1
HC3CCO3,4836,3808,-1
ACR,5768,3808,1
HO2,5825,3808,1
NO2,5831,3808,1
NO3,5832,3808,-1
C4PAN8,3060,3809,1
HC3CCO3,4836,3809,-1
NO2,5831,3809,-1
C4PAN8,3060,3810,-1
HC3CCO3,4836,3810,1
NO2,5831,3810,1
HC3CCO3H,2400,3811,1
HC3CCO3,4836,3811,-1
HO2,5825,3811,-1
HC3CCO3,4836,3812,-1
ACR,5768,3812,1
HO2,5825,3812,1
C4PAN8,3060,3813,-1
ACR,5768,3813,1
OH,5824,3813,-1
CO,5828,3813,1
NO2,5831,3813,1
HC3CCO3H,2400,3814,-1
HC3CCO3,4836,3814,1
OH,5824,3814,-1
HC3CCO3H,2400,3815,-1
ACR,5768,3815,1
OH,5824,3815,1
HO2,5825,3815,1
NBUTDAO2,4074,3816,1
C4H6,5714,3816,-1
NO3,5832,3816,-1
NBUTDBO2,4083,3817,1
C4H6,5714,3817,-1
NO3,5832,3817,-1
NBUTDAO,686,3818,1
NBUTDAO2,4074,3818,-1
NO,5826,3818,-1
NO2,5831,3818,1
NBUTDAO,686,3819,-1
NMVK,4186,3819,1
HO2,5825,3819,1
NBUTDAO,686,3820,1
NBUTDAO2,4074,3820,-1
NO2,5831,3820,1
NO3,5832,3820,-1
NBUTDAOOH,1020,3821,1
NBUTDAO2,4074,3821,-1
HO2,5825,3821,-1
NBUTDAO,686,3822,1
NBUTDAO2,4074,3822,-1
NBUTDAO2,4074,3823,-1
NMVK,4186,3823,1
NBUTDAOH,2397,3824,1
NBUTDAO2,4074,3824,-1
NBUTDAOOH,1020,3825,-1
NMVK,4186,3825,1
NBUTDAO,686,3826,1
NBUTDAOOH,1020,3826,-1
OH,5824,3826,1
NBUTDAOH,2397,3827,-1
HC3CCHO,4930,3827,1
OH,5824,3827,-1
NO2,5831,3827,1
NMVK,4186,3828,-1
NO3CH2CO3,5713,3828,1
HCHO,5808,3828,1
HO2,5825,3828,1
CO,5828,3828,1
NMVK,4186,3829,-1
HNMVKO2,5128,3829,1
OH,5824,3829,-1
HNMVKO,687,3830,1
HNMVKO2,5128,3830,-1
NO,5826,3830,-1
NO2,5831,3830,1
HNMVKO,687,3831,-1
NO3CH2CO3,5713,3831,1
HOCH2CHO,5811,3831,1
HNMVKO,687,3832,1
HNMVKO2,5128,3832,-1
NO2,5831,3832,1
NO3,5832,3832,-1
HNMVKOOH,2403,3833,1
HNMVKO2,5128,3833,-1
HO2,5825,3833,-1
HNMVKO,687,3834,1
HNMVKO2,5128,3834,-1
HNMVKOH,1873,3835,1
HNMVKO2,5128,3835,-1
HNBIACET,3070,3836,1
HNMVKO2,5128,3836,-1
HNMVKO,687,3837,1
HNMVKOOH,2403,3837,-1
OH,5824,3837,1
HNMVKOOH,2403,3838,-1
NO3CH2CO3,5713,3838,1
HOCH2CHO,5811,3838,1
OH,5824,3838,1
HNMVKOOH,2403,3839,-1
HNBIACET,3070,3839,1
HNMVKOH,1873,3840,-1
NO3CH2CO3,5713,3840,1
HOCH2CHO,5811,3840,1
HO2,5825,3840,1
HNMVKOH,1873,3841,-1
HNBIACET,3070,3841,1
OH,5824,3841,-1
HO2,5825,3841,1
HNBIACET,3070,3842,-1
NO3CH2CO3,5713,3842,1
HOCH2CO3,5805,3842,1
HNBIACET,3070,3843,-1
NCO23CHO,3906,3843,1
OH,5824,3843,-1
HO2,5825,3843,1
NCO23CHO,3906,3844,-1
NO3CH2CO3,5713,3844,1
HO2,5825,3844,1
CO,5828,3844,2
NCO23CHO,3906,3845,-1
